gene_id,trimmed.AST-1065_R1_001.fastq.gz.bam.gtf,trimmed.AST-1105_R1_001.fastq.gz.bam.gtf,trimmed.AST-1147_R1_001.fastq.gz.bam.gtf,trimmed.AST-1412_R1_001.fastq.gz.bam.gtf,trimmed.AST-1560_R1_001.fastq.gz.bam.gtf,trimmed.AST-1567_R1_001.fastq.gz.bam.gtf,trimmed.AST-1617_R1_001.fastq.gz.bam.gtf,trimmed.AST-1722_R1_001.fastq.gz.bam.gtf,trimmed.AST-2000_R1_001.fastq.gz.bam.gtf,trimmed.AST-2007_R1_001.fastq.gz.bam.gtf,trimmed.AST-2302_R1_001.fastq.gz.bam.gtf,trimmed.AST-2360_R1_001.fastq.gz.bam.gtf,trimmed.AST-2398_R1_001.fastq.gz.bam.gtf,trimmed.AST-2404_R1_001.fastq.gz.bam.gtf,trimmed.AST-2412_R1_001.fastq.gz.bam.gtf,trimmed.AST-2512_R1_001.fastq.gz.bam.gtf,trimmed.AST-2523_R1_001.fastq.gz.bam.gtf,trimmed.AST-2563_R1_001.fastq.gz.bam.gtf,trimmed.AST-2729_R1_001.fastq.gz.bam.gtf,trimmed.AST-2755_R1_001.fastq.gz.bam.gtf
Thr_4679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_4.2354,813,0,504,75,0,91,438,437,63,472,753,296,225,615,443,55,477,571,41,50
evm.TU.chromosome_4.2355,0,0,0,0,0,0,0,0,0,28,0,0,8,0,0,0,6,11,0,0
evm.TU.chromosome_4.2356,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,20,4,0,0
evm.TU.chromosome_4.2357,633,0,1042,43,0,244,494,510,89,605,257,303,1010,346,385,46,474,276,8,60
evm.TU.chromosome_4.2350,856,0,1698,94,9,265,1077,579,47,684,755,444,848,646,710,41,746,527,6,44
evm.TU.chromosome_4.2351,162,0,46,0,0,0,45,45,24,164,44,25,11,78,164,30,317,51,20,15
evm.TU.chromosome_4.2352,19,0,17,10,0,5,23,27,4,28,15,19,9,22,32,0,0,0,0,0
evm.TU.chromosome_4.2353,7,0,0,0,0,0,19,0,0,4,0,0,4,0,0,0,0,0,0,0
evm.TU.chromosome_4.2358,1119,0,1794,228,22,414,1144,867,116,874,989,549,844,1161,1035,97,878,417,86,86
evm.TU.chromosome_4.2359,0,0,9,4,0,0,5,0,0,0,0,0,0,0,2,0,0,8,0,0
evm.TU.chromosome_14.2941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_14.2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
evm.TU.chromosome_14.2943,9,0,46,2,1,5,25,15,5,44,6,12,22,15,29,3,24,26,0,0
evm.TU.chromosome_14.2942,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0
evm.TU.chromosome_14.2945,15,0,23,5,1,2,13,9,15,36,8,6,19,11,26,5,13,15,5,0
evm.TU.chromosome_14.2944,2,0,60,0,0,2,4,3,0,8,16,5,4,4,4,0,4,5,0,0
evm.TU.chromosome_14.2947,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_14.2946,0,0,0,0,0,1,0,4,0,0,3,0,0,1,0,0,4,0,0,0
evm.TU.chromosome_14.2949,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
evm.TU.chromosome_14.2948,17,0,8,9,0,24,40,51,14,28,90,7,11,30,5,2,10,4,6,3
Lys_4323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_6.1809,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lys_4326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lys_4327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lys_4324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lys_4325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lys_4328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lys_4329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_6.728,1084,0,478,220,50,87,1134,303,72,967,388,517,511,678,584,130,834,507,33,93
evm.TU.chromosome_6.1808,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0
evm.TU.chromosome_6.729,148,0,84,0,4,30,95,44,0,139,66,35,107,148,109,13,140,32,0,41
evm.TU.chromosome_11.2542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_11.2543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_11.2540,17,0,7,17,0,6,0,11,0,24,89,33,51,37,14,21,29,3,5,0
evm.TU.chromosome_11.2541,0,0,0,0,0,0,25,0,0,16,7,6,0,10,11,5,5,0,4,0
evm.TU.chromosome_11.2546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_11.2547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_11.2544,0,0,0,0,0,0,2,0,0,0,2,0,2,2,0,0,0,0,0,0
evm.TU.chromosome_11.2545,6,0,14,0,0,0,8,6,0,0,4,0,2,3,0,0,0,0,7,0
evm.TU.chromosome_11.2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_11.2549,81,0,175,26,0,117,163,137,4,19,16,37,116,46,88,9,96,17,4,17
evm.TU.chromosome_6.722,5,0,18,9,0,1,13,16,15,5,6,0,3,3,2,9,8,18,4,0
evm.TU.chromosome_14.628,309,0,192,12,0,55,155,147,0,105,77,105,191,243,169,34,234,83,0,21
evm.TU.chromosome_13.2294,0,0,0,0,0,0,10,3,12,0,0,0,0,0,3,0,0,0,0,0
evm.TU.chromosome_11.1895,412,0,673,44,0,96,374,351,47,315,242,158,406,393,243,73,428,296,6,47
evm.TU.chromosome_11.1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_11.1897,93,0,137,8,0,37,86,92,10,133,109,86,128,99,73,12,64,75,0,5
evm.TU.chromosome_11.1896,158,0,345,8,9,59,123,134,0,150,160,92,124,138,109,0,142,109,0,0
evm.TU.chromosome_11.1891,20,0,14,4,0,8,17,33,0,13,46,16,18,9,22,0,13,12,0,0
evm.TU.chromosome_11.1890,1,0,18,5,1,3,15,6,1,2,2,15,9,4,6,0,2,25,0,0
evm.TU.chromosome_11.1893,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_11.1892,1,0,22,0,0,0,0,46,27,15,0,23,6,0,24,4,1,6,0,0
evm.TU.chromosome_11.1899,9,0,0,0,0,0,0,0,0,17,0,0,10,12,15,0,0,0,0,0
evm.TU.chromosome_11.1898,272,0,288,180,10,63,237,218,194,347,479,157,313,257,219,61,154,232,87,17
evm.TU.chromosome_13.2614,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0
evm.TU.chromosome_12.362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_12.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_12.360,4,0,2,2,2,4,0,7,0,19,2,4,1,9,2,0,3,20,0,0
evm.TU.chromosome_12.361,29,0,16,5,0,0,1,4,0,17,11,8,11,12,18,4,27,36,0,0
evm.TU.chromosome_12.366,0,0,0,3,0,3,0,0,36,0,0,0,8,0,2,0,0,0,0,0
evm.TU.chromosome_12.367,1,0,2,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0
evm.TU.chromosome_12.364,4,0,0,0,0,0,0,0,0,3,0,0,1,0,0,8,0,7,0,0
evm.TU.chromosome_12.365,5,0,0,5,0,8,8,8,28,0,5,0,0,0,18,0,0,0,0,0
evm.TU.chromosome_12.368,630,0,0,0,6,8,0,0,0,185,559,240,230,4,571,17,295,352,9,37
evm.TU.chromosome_12.369,8,0,21,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_14.2253,24,0,1,4,0,16,5,28,3,1,10,2,5,3,1,2,0,12,0,2
evm.TU.chromosome_12.2873,0,0,0,0,0,0,0,9,0,4,0,6,0,0,0,0,0,0,0,0
evm.TU.chromosome_12.2872,0,0,3,2,0,2,9,11,0,7,5,0,0,6,6,6,2,3,2,5
evm.TU.chromosome_12.2871,3,0,33,97,3,19,57,137,19,86,171,112,18,100,208,8,137,195,7,4
evm.TU.chromosome_12.2870,16,0,74,9,0,63,67,77,13,27,49,54,40,107,5,6,33,60,4,2
evm.TU.chromosome_12.2877,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Lys_2581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_12.2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_12.2874,0,0,0,0,0,0,0,5,0,2,2,6,0,0,0,0,0,0,0,0
evm.TU.chromosome_14.2255,0,0,17,0,0,4,5,16,0,10,18,4,0,15,0,12,6,15,0,9
evm.TU.chromosome_12.2879,0,0,4,0,0,0,3,0,0,3,9,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_12.2878,0,0,7,0,0,0,0,30,0,0,0,1,1,4,0,0,0,0,1,0
evm.TU.chromosome_14.2254,6,0,0,0,0,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0
evm.TU.chromosome_5.1828,0,0,6,0,0,1,3,1,0,1,0,2,3,2,0,0,2,1,1,0
evm.TU.chromosome_8.2613,275,0,553,0,26,76,391,296,21,244,340,170,280,268,258,30,285,314,10,29
evm.TU.chromosome_5.1824,24,0,22,4,1,10,3,15,1,20,2,3,14,9,6,0,13,8,1,0
evm.TU.chromosome_5.1825,3,0,12,0,0,0,1,3,0,1,2,0,0,0,0,0,5,8,0,0
evm.TU.chromosome_5.1826,2,0,6,5,2,0,6,2,9,2,0,2,8,9,2,2,2,3,3,0
evm.TU.chromosome_14.2256,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_5.1820,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_5.1822,1,0,3,1,0,2,3,3,0,3,0,0,1,1,3,0,0,1,1,0
evm.TU.chromosome_5.1823,44,0,92,116,25,37,46,90,246,57,72,54,77,40,57,26,25,83,32,4
evm.TU.chromosome_14.2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_14.2258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_3.724,122,0,522,274,36,125,223,555,399,227,210,174,443,156,192,39,187,200,80,24
evm.TU.chromosome_13.2295,0,0,0,0,0,4,25,0,28,0,0,0,0,0,4,0,0,0,3,0
evm.TU.chromosome_2.768,65,0,179,26,0,18,81,136,142,101,28,43,181,88,51,31,19,58,10,5
evm.TU.chromosome_2.769,89,0,514,162,42,148,193,383,173,330,458,284,385,136,274,18,232,120,13,40
evm.TU.chromosome_6.397,8,0,0,36,0,0,0,0,54,0,0,0,54,0,0,5,0,0,0,8
evm.TU.chromosome_2.762,807,0,82,0,0,0,0,0,185,785,1222,344,0,0,674,0,1029,374,0,0
evm.TU.chromosome_2.763,23,0,0,24,0,0,15,14,0,67,114,17,0,33,56,0,44,131,0,0
evm.TU.chromosome_2.760,15,0,31,42,0,0,12,26,4,0,32,16,19,21,14,0,15,13,0,0
evm.TU.chromosome_2.761,306,0,170,146,26,45,165,208,24,130,254,59,103,84,62,30,96,91,53,5
evm.TU.chromosome_2.766,1420,0,2091,562,133,981,847,1182,670,999,863,718,1391,1339,631,150,1434,717,209,90
evm.TU.chromosome_2.767,38,0,99,27,0,66,212,46,8,73,59,0,70,61,30,18,73,105,0,4
evm.TU.chromosome_2.764,11,0,15,0,0,0,0,0,0,19,61,0,0,7,0,0,15,17,0,0
evm.TU.chromosome_2.765,231,0,1124,756,66,105,1088,1266,712,910,518,267,1552,2402,1579,245,1207,1449,107,294
evm.TU.chromosome_3.1549,0,0,11,0,0,9,2,19,0,24,0,15,22,18,0,0,6,3,0,0
evm.TU.chromosome_3.1548,4,0,37,0,2,5,5,7,0,12,5,15,5,48,1,7,0,5,0,3
evm.TU.chromosome_14.1328,1,0,3,1,0,2,1,4,0,1,1,1,2,1,0,1,3,1,1,0
evm.TU.chromosome_14.1329,1379,0,3276,433,15,594,1186,1430,111,1309,1710,792,2154,1423,1159,275,1278,993,98,76
evm.TU.chromosome_14.6045,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,16,0,0,0
evm.TU.chromosome_3.1541,3,0,7,0,3,0,0,0,0,0,0,0,1,11,3,0,9,5,0,0
evm.TU.chromosome_3.1540,2,0,0,0,0,0,0,1,65,3,6,6,0,1,810,2,0,3,0,0
evm.TU.chromosome_3.1543,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_3.1542,8,0,5,0,0,0,0,0,0,0,0,0,0,6,4,0,0,10,3,0
evm.TU.chromosome_3.1545,177,0,111,7,3,28,50,81,0,149,122,57,58,137,108,0,178,117,0,0
evm.TU.chromosome_6.2075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_14.1322,5,0,0,3,1,0,1,0,10,1,0,3,1,0,0,0,6,1,5,0
evm.TU.chromosome_3.1546,154,0,428,26,0,13,115,143,156,78,115,25,140,71,115,25,132,49,19,0
evm.TU.chromosome_14.760,67,0,667,60,0,7,0,301,0,0,4,0,102,0,0,5,0,94,0,0
evm.TU.chromosome_14.761,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_14.762,6,0,14,2,0,5,3,28,11,48,5,6,79,14,11,7,13,2,7,0
evm.TU.chromosome_14.763,84,0,510,42,1,142,129,424,26,120,268,223,312,114,54,14,106,72,3,10
evm.TU.chromosome_14.764,15,0,28,125,0,0,78,35,29,151,11,43,12,20,47,37,267,13,0,62
evm.TU.chromosome_14.765,1,0,2,0,0,0,2,1,1,1,0,1,0,2,2,0,1,3,0,0
evm.TU.chromosome_14.766,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_14.767,67,0,163,101,0,30,68,99,28,60,150,48,72,113,42,8,73,83,19,5
evm.TU.chromosome_14.768,494,0,624,98,20,305,443,364,24,383,344,279,500,376,258,44,328,320,0,0
evm.TU.chromosome_14.769,1349,0,488,506,72,181,333,603,132,845,2159,448,424,530,455,79,559,659,185,13
evm.TU.chromosome_10.2960_evm.TU.chromosome_10.2961,152,0,247,9,0,48,102,228,42,151,201,116,207,141,163,46,175,171,12,17
evm.TU.chromosome_14.6041,46,0,39,39,0,20,67,60,6,62,109,21,22,63,70,36,83,52,16,9
evm.TU.chromosome_14.6042,7,0,0,23,0,0,0,12,0,5,0,14,3,4,7,0,0,22,2,0
evm.TU.chromosome_12.948,36,0,47,0,0,6,0,0,3,19,15,9,0,0,0,0,0,9,0,0
evm.TU.chromosome_12.949,47,0,11,0,0,0,0,0,0,15,0,0,0,0,0,0,2,8,0,0
evm.TU.chromosome_12.946,0,0,3,0,0,0,2,0,0,2,0,2,0,5,2,1,1,1,0,0
evm.TU.chromosome_12.947,12,0,58,5,7,5,20,23,0,38,13,14,25,22,30,3,22,32,3,0
evm.TU.chromosome_12.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_6.2070,1,0,3,1,0,3,2,3,0,3,0,1,0,1,0,0,1,1,0,0
evm.TU.chromosome_12.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_12.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_12.940,6,0,7,3,0,2,5,3,2,3,6,7,9,4,11,1,8,6,3,1
evm.TU.chromosome_12.941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thr_766,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
evm.TU.chromosome_12.3976,0,0,0,0,0,0,0,0,0,0,15,2,0,0,1,0,0,0,0,0
evm.TU.chromosome_8.2552,286,0,600,315,87,177,450,1606,1359,612,382,548,443,266,161,113,281,658,376,4
Thr_760,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
Thr_763,0,0,1,0,0,1,0,1,0,0,1,1,1,2,0,3,1,3,0,0
Thr_1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thr_1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thr_1757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Thr_1753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_9.2421,1113,0,1605,1477,190,1528,2347,2066,1545,1533,918,675,2288,1127,832,256,1377,1482,330,88
evm.TU.chromosome_8.2550,32,0,0,8,0,5,26,23,0,11,10,9,16,29,80,2,29,0,4,4
evm.TU.chromosome_14.6679,29,0,0,0,0,2,5,2,0,20,17,0,8,0,0,0,1,8,0,0
evm.TU.chromosome_14.6678,65,0,45,27,0,12,25,34,3,76,66,32,75,23,12,5,32,41,4,0
evm.TU.chromosome_14.6677,47,0,33,22,0,6,17,25,0,35,51,11,22,4,12,11,18,19,0,0
evm.TU.chromosome_14.6676,326,0,569,463,21,180,348,537,136,203,400,174,575,298,153,62,277,133,60,25
evm.TU.chromosome_14.6675,372,0,538,164,35,165,376,399,185,368,210,185,327,424,148,72,217,203,45,27
evm.TU.chromosome_14.6674,4,0,0,0,0,2,0,3,0,5,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_14.6673,840,0,50,151,10,49,147,93,0,143,249,60,44,412,397,30,99,71,23,67
evm.TU.chromosome_14.6672,0,0,51,2,0,0,3,3,2,0,0,10,1,0,73,0,0,0,0,0
evm.TU.chromosome_14.6671,95,0,228,45,7,36,45,17,17,45,44,40,0,62,240,25,43,43,0,2
evm.TU.chromosome_14.6670,12,0,58,0,2,2,0,0,4,10,0,11,0,12,55,4,4,1,0,0
evm.TU.chromosome_14.1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_14.2169,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_5.1319,0,0,0,3,0,0,0,0,0,9,0,0,0,4,0,1,0,0,0,0
evm.TU.chromosome_5.1316,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,1,0,0,0
evm.TU.chromosome_14.2166,0,0,0,19,7,4,0,0,59,0,7,20,13,0,0,0,3,8,0,0
evm.TU.chromosome_5.1314,28,0,16,0,0,18,8,11,2,8,4,3,3,11,6,4,7,7,1,0
evm.TU.chromosome_5.1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_5.1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_14.2162,5,0,2,2,0,10,59,15,1,4,9,2,8,12,5,2,0,11,2,0
evm.TU.chromosome_14.2161,1,0,3,0,0,1,25,30,1,2,1,0,1,1,3,2,0,7,1,0
evm.TU.chromosome_14.2160,1,0,3,0,0,3,21,9,0,2,1,0,1,0,0,0,0,2,0,0
evm.TU.chromosome_8.377,11,0,32,7,0,10,5,17,0,16,6,6,6,9,4,2,4,10,1,9
evm.TU.chromosome_8.376,0,0,4,2,0,13,2,2,0,5,5,1,4,20,0,0,0,2,0,0
evm.TU.chromosome_8.375,1,0,1,0,2,3,1,18,1,4,5,0,14,2,1,0,1,5,1,0
evm.TU.chromosome_8.374,4,0,5,9,13,1,4,11,26,7,2,3,14,1,4,4,2,12,3,1
evm.TU.chromosome_8.373,5,0,7,6,2,5,6,4,6,5,4,2,4,4,6,2,3,5,3,0
evm.TU.chromosome_8.372,26,0,55,8,0,28,17,27,10,4,9,7,6,10,20,2,13,11,10,1
evm.TU.chromosome_8.371,131,0,195,142,19,144,68,187,264,89,107,48,151,65,110,34,55,115,61,11
evm.TU.chromosome_8.370,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_8.379,1,0,9,0,0,0,1,1,2,0,4,1,13,0,1,0,0,1,0,4
evm.TU.chromosome_8.378,5,0,43,3,0,18,6,9,1,11,10,10,14,11,9,5,6,5,1,1
evm.TU.chromosome_14.1922,0,0,0,0,0,0,16,0,0,8,0,8,3,2,0,0,0,6,12,11
evm.TU.chromosome_9.89,2588,0,3271,501,15,434,1929,2793,295,1902,2342,1167,2269,2824,1825,305,2087,1916,119,174
evm.TU.chromosome_9.88,13945,0,16412,7653,601,2885,11846,11488,4415,11101,16532,10398,12976,14608,12225,2650,12804,13533,1656,902
evm.TU.chromosome_9.87,32,0,60,13,0,11,37,65,0,37,31,21,98,16,10,0,29,10,0,0
evm.TU.chromosome_9.86,0,0,29,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0
evm.TU.chromosome_9.85,0,0,27,0,0,0,0,0,0,0,0,13,0,10,0,0,0,0,0,0
evm.TU.chromosome_9.84,0,0,13,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
evm.TU.chromosome_9.83,62,0,151,63,0,57,55,104,33,38,113,22,90,74,48,10,103,38,0,5
evm.TU.chromosome_9.82,16,0,47,31,0,38,23,24,29,17,107,19,223,16,30,23,11,29,0,0
evm.TU.chromosome_9.81,2,0,5,4,0,0,8,0,0,0,1,0,6,4,0,0,6,4,0,1
evm.TU.chromosome_9.80,93,0,34,7,0,17,19,35,8,105,28,25,21,60,20,0,36,53,4,0
evm.TU.chromosome_14.1923,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_14.7078,0,0,0,0,0,0,0,13,6,0,0,22,0,0,0,0,0,0,6,0
evm.TU.chromosome_14.7079,141,0,15,14,12,0,14,35,0,41,51,31,19,80,40,13,28,56,13,8
evm.TU.chromosome_14.7076,0,0,0,0,0,0,73,0,15,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_14.7077,490,0,1008,102,11,235,428,640,39,544,515,342,620,578,561,71,594,270,10,29
evm.TU.chromosome_14.7074,0,0,0,0,0,6,0,0,0,0,2,6,0,0,0,0,0,0,0,0
evm.TU.chromosome_14.7075,673,0,766,143,8,145,405,460,86,673,650,275,492,377,421,61,486,335,6,27
evm.TU.chromosome_14.7072,150,0,119,79,2,23,203,104,68,175,178,91,153,84,147,30,120,96,74,60
evm.TU.chromosome_14.7073,0,0,2,2,0,0,8,4,0,11,3,24,0,5,2,0,1,0,0,0
evm.TU.chromosome_14.7070,106,0,298,37,0,71,241,246,7,197,165,134,212,194,149,30,96,102,10,18
evm.TU.chromosome_14.7071,897,0,1140,515,38,481,948,964,275,831,1114,454,773,923,661,195,817,601,124,64
evm.TU.chromosome_11.3111,9,0,17,52,0,6,43,246,25,146,3,12,38,7,26,0,14,6,0,3
evm.TU.chromosome_5.2759,314,0,631,110,16,118,563,239,29,194,424,252,369,268,209,50,292,120,16,34
evm.TU.chromosome_5.2758,0,0,0,22,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
evm.TU.chromosome_5.2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_5.2756,237,0,438,68,0,106,412,244,34,100,245,137,331,271,226,41,188,214,14,28
evm.TU.chromosome_5.2755,318,0,731,41,4,214,247,364,10,233,203,191,596,202,140,21,292,177,20,9
evm.TU.chromosome_5.2754,1,0,7,4,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0
evm.TU.chromosome_5.2753,54,0,48,10,0,24,40,56,0,32,26,23,7,64,43,4,35,25,8,0
Ala_4415,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0
evm.TU.chromosome_5.2751,216,0,470,115,18,155,232,256,40,174,185,159,239,229,234,21,165,127,23,28
evm.TU.chromosome_5.2750,0,0,25,5,0,0,21,14,13,123,27,0,6,4,8,0,75,46,4,0
evm.TU.chromosome_11.2556,8,0,165,130,3,27,83,327,6,158,455,5,751,366,10,59,10,7,9,0
evm.TU.chromosome_14.1921,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_6.1523,20,0,18,0,0,0,7,5,0,12,13,0,5,22,34,0,113,12,0,0
evm.TU.chromosome_11.2558,0,0,12,0,0,0,0,5,0,0,2,0,9,11,0,0,0,2,0,0
evm.TU.chromosome_6.1529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_1.1009,0,0,0,0,0,9,3,0,0,1,8,0,4,0,16,0,3,7,0,2
evm.TU.chromosome_10.218,19,0,5,21,0,7,1,0,26,0,0,10,0,88,2,0,51,41,0,0
evm.TU.chromosome_10.219,0,0,7,0,9,2,0,29,4,0,2,0,0,0,0,0,0,0,0,3
evm.TU.chromosome_5.1390,220,0,612,74,4,126,505,297,34,242,233,208,530,292,261,27,226,161,0,47
evm.TU.chromosome_10.210,5,0,11,7,0,0,0,0,0,13,3,8,8,18,30,0,3,26,0,0
evm.TU.chromosome_10.211,2,0,0,0,0,0,0,0,0,10,0,4,0,3,21,0,0,3,0,0
evm.TU.chromosome_10.212,0,0,0,0,4,0,0,0,0,0,0,0,0,0,545,79,0,0,0,0
evm.TU.chromosome_10.213,5,0,2,0,0,2,2,0,0,0,0,0,3,1,0,0,1,0,1,0
evm.TU.chromosome_10.214,14,0,24,3,0,7,14,10,6,23,7,3,4,25,1,2,23,23,0,1
evm.TU.chromosome_10.215,244,0,144,15,26,7,36,33,8,1389,41,44,27,382,222,37,23,695,28,3
evm.TU.chromosome_10.216,129,0,33,13,4,3,0,7,16,847,36,48,4,17,404,13,9,115,5,6
evm.TU.chromosome_10.217,22,0,0,11,0,4,6,0,6,74,13,5,5,13,79,6,17,15,3,0
evm.TU.chromosome_10.2325,0,0,0,0,0,0,2,0,0,1,0,1,2,0,0,1,0,0,0,0
evm.TU.chromosome_10.2324,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0
evm.TU.chromosome_10.2327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_10.2326,0,0,0,0,0,0,1,0,0,2,0,1,1,4,0,1,0,5,0,0
evm.TU.chromosome_10.2321,21,0,25,4,0,6,7,13,0,0,22,3,6,8,0,0,3,2,2,0
evm.TU.chromosome_10.2320,0,0,0,8,0,3,2,8,0,4,2,1,4,4,0,0,0,8,3,0
evm.TU.chromosome_10.2323,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
evm.TU.chromosome_10.2322,8,0,10,0,0,4,8,16,4,7,10,3,10,2,0,3,0,0,0,0
evm.TU.chromosome_10.2329,0,0,4,0,0,1,0,0,0,4,2,6,0,0,0,0,0,2,0,0
evm.TU.chromosome_10.2328,6,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
