"","pair_id","miRNA","mRNA","timepoint","Ambient","Heat","cluster"
"206","Cluster_1411_evm.TU.chromosome_4.793","Cluster_1411","evm.TU.chromosome_4.793","TP5",0.4,1,"3"
"207","Cluster_1411_evm.TU.chromosome_5.1395","Cluster_1411","evm.TU.chromosome_5.1395","TP5",-0.8,-0.8,"1"
"208","Cluster_1411_evm.TU.chromosome_5.241","Cluster_1411","evm.TU.chromosome_5.241","TP5",0.6,0.2,"2"
"209","Cluster_1411_evm.TU.chromosome_5.2540","Cluster_1411","evm.TU.chromosome_5.2540","TP5",0.4,-0.8,"2"
"210","Cluster_1411_evm.TU.chromosome_5.2672","Cluster_1411","evm.TU.chromosome_5.2672","TP5",-0.4,-0.4,"3"
"211","Cluster_1411_evm.TU.chromosome_5.2823","Cluster_1411","evm.TU.chromosome_5.2823","TP5",-1,-1,"1"
"212","Cluster_1411_evm.TU.chromosome_5.954","Cluster_1411","evm.TU.chromosome_5.954","TP5",-0.8,0.105409255338946,"1"
"213","Cluster_1411_evm.TU.chromosome_6.1198","Cluster_1411","evm.TU.chromosome_6.1198","TP5",0.8,-0.8,"2"
"214","Cluster_1411_evm.TU.chromosome_6.1216","Cluster_1411","evm.TU.chromosome_6.1216","TP5",0.4,0.8,"3"
"215","Cluster_1411_evm.TU.chromosome_6.2081","Cluster_1411","evm.TU.chromosome_6.2081","TP5",-0.948683298050514,-0.210818510677892,"1"
"216","Cluster_1411_evm.TU.chromosome_6.2165","Cluster_1411","evm.TU.chromosome_6.2165","TP5",0.8,0.6,"2"
"217","Cluster_1411_evm.TU.chromosome_6.238","Cluster_1411","evm.TU.chromosome_6.238","TP5",0.737864787372622,-0.6,"2"
"218","Cluster_1411_evm.TU.chromosome_6.2569","Cluster_1411","evm.TU.chromosome_6.2569","TP5",0,0.4,"3"
"219","Cluster_1411_evm.TU.chromosome_6.2623","Cluster_1411","evm.TU.chromosome_6.2623","TP5",0,0.8,"3"
"220","Cluster_1411_evm.TU.chromosome_6.2816","Cluster_1411","evm.TU.chromosome_6.2816","TP5",-0.4,0.4,"1"
"221","Cluster_1411_evm.TU.chromosome_6.321","Cluster_1411","evm.TU.chromosome_6.321","TP5",-0.737864787372622,-0.4,"1"
"222","Cluster_1411_evm.TU.chromosome_6.484","Cluster_1411","evm.TU.chromosome_6.484","TP5",0.4,-1,"2"
"223","Cluster_1411_evm.TU.chromosome_6.485","Cluster_1411","evm.TU.chromosome_6.485","TP5",-0.774596669241483,-0.774596669241483,"1"
"224","Cluster_1411_evm.TU.chromosome_6.488","Cluster_1411","evm.TU.chromosome_6.488","TP5",0.4,-1,"2"
"225","Cluster_1411_evm.TU.chromosome_6.518","Cluster_1411","evm.TU.chromosome_6.518","TP5",0,0.8,"3"
"226","Cluster_1411_evm.TU.chromosome_6.7","Cluster_1411","evm.TU.chromosome_6.7","TP5",-0.8,0.4,"1"
"227","Cluster_1411_evm.TU.chromosome_6.998","Cluster_1411","evm.TU.chromosome_6.998","TP5",0.8,0.4,"2"
"228","Cluster_1411_evm.TU.chromosome_7.1374","Cluster_1411","evm.TU.chromosome_7.1374","TP5",-0.4,-0.8,"3"
"229","Cluster_1411_evm.TU.chromosome_7.1733","Cluster_1411","evm.TU.chromosome_7.1733","TP5",-0.6,0.4,"1"
"230","Cluster_1411_evm.TU.chromosome_7.2616","Cluster_1411","evm.TU.chromosome_7.2616","TP5",0,-0.4,"3"
"231","Cluster_1411_evm.TU.chromosome_7.2745","Cluster_1411","evm.TU.chromosome_7.2745","TP5",-0.258198889747161,-0.8,"3"
"232","Cluster_1411_evm.TU.chromosome_7.465","Cluster_1411","evm.TU.chromosome_7.465","TP5",-0.2,-0.4,"3"
"233","Cluster_1411_evm.TU.chromosome_7.766","Cluster_1411","evm.TU.chromosome_7.766","TP5",0,0.4,"3"
"234","Cluster_1411_evm.TU.chromosome_7.918","Cluster_1411","evm.TU.chromosome_7.918","TP5",-0.316227766016838,0.4,"1"
"235","Cluster_1411_evm.TU.chromosome_8.1100","Cluster_1411","evm.TU.chromosome_8.1100","TP5",-0.8,-0.4,"1"
"236","Cluster_1411_evm.TU.chromosome_8.2458","Cluster_1411","evm.TU.chromosome_8.2458","TP5",0.4,-0.4,"2"
"237","Cluster_1411_evm.TU.chromosome_8.2688","Cluster_1411","evm.TU.chromosome_8.2688","TP5",0.4,-0.2,"2"
"238","Cluster_1411_evm.TU.chromosome_9.1026","Cluster_1411","evm.TU.chromosome_9.1026","TP5",0.8,-0.6,"2"
"239","Cluster_1411_evm.TU.chromosome_9.1075","Cluster_1411","evm.TU.chromosome_9.1075","TP5",0,-0.4,"3"
"240","Cluster_1411_evm.TU.chromosome_9.1081","Cluster_1411","evm.TU.chromosome_9.1081","TP5",-0.8,-0.8,"1"
"241","Cluster_1411_evm.TU.chromosome_9.1257","Cluster_1411","evm.TU.chromosome_9.1257","TP5",-0.2,0.4,"1"
"242","Cluster_1411_evm.TU.chromosome_9.1344","Cluster_1411","evm.TU.chromosome_9.1344","TP5",1,0.4,"2"
"243","Cluster_1411_evm.TU.chromosome_9.1575","Cluster_1411","evm.TU.chromosome_9.1575","TP5",-0.4,-1,"3"
"244","Cluster_1411_evm.TU.chromosome_9.2226","Cluster_1411","evm.TU.chromosome_9.2226","TP5",-0.8,-0.737864787372622,"1"
"245","Cluster_1411_evm.TU.chromosome_9.2369","Cluster_1411","evm.TU.chromosome_9.2369","TP5",0.105409255338946,0.258198889747161,"3"
"246","Cluster_1411_evm.TU.chromosome_9.2443","Cluster_1411","evm.TU.chromosome_9.2443","TP5",-0.4,-0.4,"3"
"247","Cluster_1411_evm.TU.chromosome_9.2751","Cluster_1411","evm.TU.chromosome_9.2751","TP5",-0.4,0.4,"1"
"248","Cluster_1452_evm.TU.chromosome_1.10","Cluster_1452","evm.TU.chromosome_1.10","TP5",0.737864787372622,0.8,"2"
"249","Cluster_1452_evm.TU.chromosome_1.1640","Cluster_1452","evm.TU.chromosome_1.1640","TP5",0.2,-0.8,"2"
"250","Cluster_1452_evm.TU.chromosome_1.1648","Cluster_1452","evm.TU.chromosome_1.1648","TP5",-1,1,"1"
"251","Cluster_1452_evm.TU.chromosome_1.1781","Cluster_1452","evm.TU.chromosome_1.1781","TP5",0.2,-0.6,"2"
"252","Cluster_1452_evm.TU.chromosome_1.1794","Cluster_1452","evm.TU.chromosome_1.1794","TP5",-0.4,-1,"3"
"253","Cluster_1452_evm.TU.chromosome_1.1838","Cluster_1452","evm.TU.chromosome_1.1838","TP5",0.258198889747161,-0.4,"2"
"254","Cluster_1452_evm.TU.chromosome_1.1863","Cluster_1452","evm.TU.chromosome_1.1863","TP5",-0.2,0.8,"1"
"255","Cluster_1452_evm.TU.chromosome_1.242","Cluster_1452","evm.TU.chromosome_1.242","TP5",0,-0.2,"3"
"256","Cluster_1452_evm.TU.chromosome_1.44","Cluster_1452","evm.TU.chromosome_1.44","TP5",0.8,0.4,"2"
"257","Cluster_1452_evm.TU.chromosome_1.457","Cluster_1452","evm.TU.chromosome_1.457","TP5",-0.4,0,"1"
"258","Cluster_1452_evm.TU.chromosome_1.47","Cluster_1452","evm.TU.chromosome_1.47","TP5",0.4,-0.4,"2"
"259","Cluster_1452_evm.TU.chromosome_1.483","Cluster_1452","evm.TU.chromosome_1.483","TP5",-0.258198889747161,0,"3"
"260","Cluster_1452_evm.TU.chromosome_1.598","Cluster_1452","evm.TU.chromosome_1.598","TP5",0.8,1,"2"
"261","Cluster_1452_evm.TU.chromosome_1.681","Cluster_1452","evm.TU.chromosome_1.681","TP5",0.210818510677892,-0.4,"3"
"262","Cluster_1452_evm.TU.chromosome_1.728","Cluster_1452","evm.TU.chromosome_1.728","TP5",0.4,0,"2"
"263","Cluster_1452_evm.TU.chromosome_1.863","Cluster_1452","evm.TU.chromosome_1.863","TP5",0.8,-0.4,"2"
"264","Cluster_1452_evm.TU.chromosome_10.1334","Cluster_1452","evm.TU.chromosome_10.1334","TP5",0.4,0.2,"3"
"265","Cluster_1452_evm.TU.chromosome_10.1392","Cluster_1452","evm.TU.chromosome_10.1392","TP5",0.4,0,"2"
"266","Cluster_1452_evm.TU.chromosome_10.1413","Cluster_1452","evm.TU.chromosome_10.1413","TP5",0.4,-0.8,"2"
"267","Cluster_1452_evm.TU.chromosome_10.1435","Cluster_1452","evm.TU.chromosome_10.1435","TP5",-0.8,1,"1"
"268","Cluster_1452_evm.TU.chromosome_10.16","Cluster_1452","evm.TU.chromosome_10.16","TP5",-0.8,0.8,"1"
"269","Cluster_1452_evm.TU.chromosome_10.1663","Cluster_1452","evm.TU.chromosome_10.1663","TP5",-0.4,-0.8,"3"
"270","Cluster_1452_evm.TU.chromosome_10.1692","Cluster_1452","evm.TU.chromosome_10.1692","TP5",-1,-0.8,"1"
"271","Cluster_1452_evm.TU.chromosome_10.1701","Cluster_1452","evm.TU.chromosome_10.1701","TP5",0.4,0.4,"3"
"272","Cluster_1452_evm.TU.chromosome_10.1854","Cluster_1452","evm.TU.chromosome_10.1854","TP5",0.4,-0.4,"2"
"273","Cluster_1452_evm.TU.chromosome_10.1888","Cluster_1452","evm.TU.chromosome_10.1888","TP5",-1,0.4,"1"
"274","Cluster_1452_evm.TU.chromosome_10.19","Cluster_1452","evm.TU.chromosome_10.19","TP5",0,-0.6,"3"
"275","Cluster_1452_evm.TU.chromosome_10.194","Cluster_1452","evm.TU.chromosome_10.194","TP5",0.8,0.6,"2"
"276","Cluster_1452_evm.TU.chromosome_10.2198","Cluster_1452","evm.TU.chromosome_10.2198","TP5",-0.8,0.8,"1"
"277","Cluster_1452_evm.TU.chromosome_10.2372","Cluster_1452","evm.TU.chromosome_10.2372","TP5",0.4,0,"2"
"278","Cluster_1452_evm.TU.chromosome_10.2395","Cluster_1452","evm.TU.chromosome_10.2395","TP5",-0.2,-0.8,"3"
"279","Cluster_1452_evm.TU.chromosome_10.2463","Cluster_1452","evm.TU.chromosome_10.2463","TP5",0.774596669241483,-0.8,"2"
"280","Cluster_1452_evm.TU.chromosome_10.2595","Cluster_1452","evm.TU.chromosome_10.2595","TP5",-0.4,0.8,"1"
"281","Cluster_1452_evm.TU.chromosome_10.2613","Cluster_1452","evm.TU.chromosome_10.2613","TP5",0,0.6,"3"
"282","Cluster_1452_evm.TU.chromosome_10.2850","Cluster_1452","evm.TU.chromosome_10.2850","TP5",0,0.4,"3"
"283","Cluster_1452_evm.TU.chromosome_10.2886","Cluster_1452","evm.TU.chromosome_10.2886","TP5",0.632455532033676,0.316227766016838,"2"
"284","Cluster_1452_evm.TU.chromosome_10.2913","Cluster_1452","evm.TU.chromosome_10.2913","TP5",0.4,1,"3"
"285","Cluster_1452_evm.TU.chromosome_10.2937","Cluster_1452","evm.TU.chromosome_10.2937","TP5",-0.4,0.948683298050514,"1"
"286","Cluster_1452_evm.TU.chromosome_10.2938","Cluster_1452","evm.TU.chromosome_10.2938","TP5",0,1,"1"
"287","Cluster_1452_evm.TU.chromosome_10.3020","Cluster_1452","evm.TU.chromosome_10.3020","TP5",0.4,0,"2"
"288","Cluster_1452_evm.TU.chromosome_10.3172","Cluster_1452","evm.TU.chromosome_10.3172","TP5",0.2,0.2,"3"
"289","Cluster_1452_evm.TU.chromosome_10.3206","Cluster_1452","evm.TU.chromosome_10.3206","TP5",0.4,-0.2,"2"
"290","Cluster_1452_evm.TU.chromosome_10.347","Cluster_1452","evm.TU.chromosome_10.347","TP5",0,-0.4,"3"
"291","Cluster_1452_evm.TU.chromosome_10.37","Cluster_1452","evm.TU.chromosome_10.37","TP5",0.4,0.8,"3"
"292","Cluster_1452_evm.TU.chromosome_10.669","Cluster_1452","evm.TU.chromosome_10.669","TP5",0.632455532033676,-0.105409255338946,"2"
"293","Cluster_1452_evm.TU.chromosome_10.691","Cluster_1452","evm.TU.chromosome_10.691","TP5",0.4,-0.4,"2"
"294","Cluster_1452_evm.TU.chromosome_10.885","Cluster_1452","evm.TU.chromosome_10.885","TP5",0.210818510677892,-0.105409255338946,"3"
"295","Cluster_1452_evm.TU.chromosome_10.889","Cluster_1452","evm.TU.chromosome_10.889","TP5",1,0.8,"2"
"296","Cluster_1452_evm.TU.chromosome_10.99","Cluster_1452","evm.TU.chromosome_10.99","TP5",-0.4,-0.2,"3"
"297","Cluster_1452_evm.TU.chromosome_11.1121","Cluster_1452","evm.TU.chromosome_11.1121","TP5",0.258198889747161,-0.4,"2"
"298","Cluster_1452_evm.TU.chromosome_11.1158","Cluster_1452","evm.TU.chromosome_11.1158","TP5",0.2,-0.4,"3"
"299","Cluster_1452_evm.TU.chromosome_11.1168","Cluster_1452","evm.TU.chromosome_11.1168","TP5",0,-0.8,"3"
"300","Cluster_1452_evm.TU.chromosome_11.1192","Cluster_1452","evm.TU.chromosome_11.1192","TP5",-1,-0.8,"1"
"301","Cluster_1452_evm.TU.chromosome_11.1215","Cluster_1452","evm.TU.chromosome_11.1215","TP5",-0.2,-0.6,"3"
"302","Cluster_1452_evm.TU.chromosome_11.1274","Cluster_1452","evm.TU.chromosome_11.1274","TP5",0.4,-0.4,"2"
"303","Cluster_1452_evm.TU.chromosome_11.1286","Cluster_1452","evm.TU.chromosome_11.1286","TP5",0.210818510677892,-0.4,"3"
"304","Cluster_1452_evm.TU.chromosome_11.1356","Cluster_1452","evm.TU.chromosome_11.1356","TP5",-0.2,0.4,"1"
"305","Cluster_1452_evm.TU.chromosome_11.1862","Cluster_1452","evm.TU.chromosome_11.1862","TP5",0,-0.4,"3"
"306","Cluster_1452_evm.TU.chromosome_11.1907","Cluster_1452","evm.TU.chromosome_11.1907","TP5",0.2,-0.4,"3"
"307","Cluster_1452_evm.TU.chromosome_11.1963","Cluster_1452","evm.TU.chromosome_11.1963","TP5",0.2,-0.8,"2"
"308","Cluster_1452_evm.TU.chromosome_11.2055","Cluster_1452","evm.TU.chromosome_11.2055","TP5",0.4,0.4,"3"
"309","Cluster_1452_evm.TU.chromosome_11.2190","Cluster_1452","evm.TU.chromosome_11.2190","TP5",0.8,-0.8,"2"
"310","Cluster_1452_evm.TU.chromosome_11.2473","Cluster_1452","evm.TU.chromosome_11.2473","TP5",1,0.6,"2"
"311","Cluster_1452_evm.TU.chromosome_11.2716","Cluster_1452","evm.TU.chromosome_11.2716","TP5",0.2,0.8,"3"
"312","Cluster_1452_evm.TU.chromosome_11.2803","Cluster_1452","evm.TU.chromosome_11.2803","TP5",0.2,0.4,"3"
"313","Cluster_1452_evm.TU.chromosome_11.2822","Cluster_1452","evm.TU.chromosome_11.2822","TP5",0.4,0,"2"
"314","Cluster_1452_evm.TU.chromosome_11.2857","Cluster_1452","evm.TU.chromosome_11.2857","TP5",0.4,0.6,"3"
"315","Cluster_1452_evm.TU.chromosome_11.2872","Cluster_1452","evm.TU.chromosome_11.2872","TP5",-0.8,-0.4,"1"
"316","Cluster_1452_evm.TU.chromosome_11.2907","Cluster_1452","evm.TU.chromosome_11.2907","TP5",0.8,0,"2"
"317","Cluster_1452_evm.TU.chromosome_11.293","Cluster_1452","evm.TU.chromosome_11.293","TP5",0,-0.8,"3"
"318","Cluster_1452_evm.TU.chromosome_11.294","Cluster_1452","evm.TU.chromosome_11.294","TP5",-0.6,0.2,"1"
"319","Cluster_1452_evm.TU.chromosome_11.3084","Cluster_1452","evm.TU.chromosome_11.3084","TP5",0.8,0.4,"2"
"320","Cluster_1452_evm.TU.chromosome_11.3088","Cluster_1452","evm.TU.chromosome_11.3088","TP5",-0.8,1,"1"
"321","Cluster_1452_evm.TU.chromosome_11.3160","Cluster_1452","evm.TU.chromosome_11.3160","TP5",-0.2,-0.6,"3"
"322","Cluster_1452_evm.TU.chromosome_11.363","Cluster_1452","evm.TU.chromosome_11.363","TP5",1,-0.4,"2"
"323","Cluster_1452_evm.TU.chromosome_11.40","Cluster_1452","evm.TU.chromosome_11.40","TP5",-0.8,-0.8,"1"
"324","Cluster_1452_evm.TU.chromosome_11.45","Cluster_1452","evm.TU.chromosome_11.45","TP5",-1,-0.8,"1"
"325","Cluster_1452_evm.TU.chromosome_11.524","Cluster_1452","evm.TU.chromosome_11.524","TP5",-0.258198889747161,0.4,"1"
"326","Cluster_1452_evm.TU.chromosome_11.66","Cluster_1452","evm.TU.chromosome_11.66","TP5",0.4,0.2,"3"
"327","Cluster_1452_evm.TU.chromosome_11.664","Cluster_1452","evm.TU.chromosome_11.664","TP5",0.4,-0.2,"2"
"328","Cluster_1452_evm.TU.chromosome_11.769","Cluster_1452","evm.TU.chromosome_11.769","TP5",-0.4,0.2,"1"
"329","Cluster_1452_evm.TU.chromosome_11.79","Cluster_1452","evm.TU.chromosome_11.79","TP5",-0.6,0.8,"1"
"330","Cluster_1452_evm.TU.chromosome_11.827","Cluster_1452","evm.TU.chromosome_11.827","TP5",0.2,-0.6,"2"
"331","Cluster_1452_evm.TU.chromosome_11.844","Cluster_1452","evm.TU.chromosome_11.844","TP5",-0.4,-0.316227766016838,"3"
"332","Cluster_1452_evm.TU.chromosome_12.1390","Cluster_1452","evm.TU.chromosome_12.1390","TP5",0.2,-0.4,"3"
"333","Cluster_1452_evm.TU.chromosome_12.1420","Cluster_1452","evm.TU.chromosome_12.1420","TP5",-0.8,0.2,"1"
"334","Cluster_1452_evm.TU.chromosome_12.1439","Cluster_1452","evm.TU.chromosome_12.1439","TP5",0,0.8,"3"
"335","Cluster_1452_evm.TU.chromosome_12.1474","Cluster_1452","evm.TU.chromosome_12.1474","TP5",0.8,-0.4,"2"
"336","Cluster_1452_evm.TU.chromosome_12.1510","Cluster_1452","evm.TU.chromosome_12.1510","TP5",0.4,-0.6,"2"
"337","Cluster_1452_evm.TU.chromosome_12.1521","Cluster_1452","evm.TU.chromosome_12.1521","TP5",0.948683298050514,0,"2"
"338","Cluster_1452_evm.TU.chromosome_12.1523","Cluster_1452","evm.TU.chromosome_12.1523","TP5",0.8,0.737864787372622,"2"
"339","Cluster_1452_evm.TU.chromosome_12.1686","Cluster_1452","evm.TU.chromosome_12.1686","TP5",-1,-0.210818510677892,"1"
"340","Cluster_1452_evm.TU.chromosome_12.1730","Cluster_1452","evm.TU.chromosome_12.1730","TP5",0.4,-0.316227766016838,"2"
"341","Cluster_1452_evm.TU.chromosome_12.1788","Cluster_1452","evm.TU.chromosome_12.1788","TP5",-0.6,0.4,"1"
"342","Cluster_1452_evm.TU.chromosome_12.1868","Cluster_1452","evm.TU.chromosome_12.1868","TP5",0.4,-0.4,"2"
"343","Cluster_1452_evm.TU.chromosome_12.1871","Cluster_1452","evm.TU.chromosome_12.1871","TP5",0.8,0.6,"2"
"344","Cluster_1452_evm.TU.chromosome_12.1876","Cluster_1452","evm.TU.chromosome_12.1876","TP5",1,-0.4,"2"
"345","Cluster_1452_evm.TU.chromosome_12.1891","Cluster_1452","evm.TU.chromosome_12.1891","TP5",0.8,0.8,"2"
"346","Cluster_1452_evm.TU.chromosome_12.2077","Cluster_1452","evm.TU.chromosome_12.2077","TP5",0.774596669241483,0.948683298050514,"2"
"347","Cluster_1452_evm.TU.chromosome_12.2150","Cluster_1452","evm.TU.chromosome_12.2150","TP5",0.774596669241483,-0.2,"2"
"348","Cluster_1452_evm.TU.chromosome_12.2195","Cluster_1452","evm.TU.chromosome_12.2195","TP5",0.8,0.6,"2"
"349","Cluster_1452_evm.TU.chromosome_12.2385","Cluster_1452","evm.TU.chromosome_12.2385","TP5",0,-0.6,"3"
"350","Cluster_1452_evm.TU.chromosome_12.2429","Cluster_1452","evm.TU.chromosome_12.2429","TP5",0.737864787372622,0.316227766016838,"2"
"351","Cluster_1452_evm.TU.chromosome_12.246","Cluster_1452","evm.TU.chromosome_12.246","TP5",0.4,-0.2,"2"
"352","Cluster_1452_evm.TU.chromosome_12.2517","Cluster_1452","evm.TU.chromosome_12.2517","TP5",0.210818510677892,-0.774596669241483,"2"
"353","Cluster_1452_evm.TU.chromosome_12.2598","Cluster_1452","evm.TU.chromosome_12.2598","TP5",0.2,0.2,"3"
"354","Cluster_1452_evm.TU.chromosome_12.2678","Cluster_1452","evm.TU.chromosome_12.2678","TP5",0,-0.2,"3"
"355","Cluster_1452_evm.TU.chromosome_12.2729","Cluster_1452","evm.TU.chromosome_12.2729","TP5",0.632455532033676,0.4,"2"
"356","Cluster_1452_evm.TU.chromosome_12.276","Cluster_1452","evm.TU.chromosome_12.276","TP5",-0.4,0,"1"
"357","Cluster_1452_evm.TU.chromosome_12.283","Cluster_1452","evm.TU.chromosome_12.283","TP5",0.4,0.6,"3"
"358","Cluster_1452_evm.TU.chromosome_12.2870","Cluster_1452","evm.TU.chromosome_12.2870","TP5",-0.8,-0.8,"1"
"359","Cluster_1452_evm.TU.chromosome_12.3006","Cluster_1452","evm.TU.chromosome_12.3006","TP5",0,0.8,"3"
"360","Cluster_1452_evm.TU.chromosome_12.3074","Cluster_1452","evm.TU.chromosome_12.3074","TP5",0.632455532033676,-1,"2"
"361","Cluster_1452_evm.TU.chromosome_12.3136","Cluster_1452","evm.TU.chromosome_12.3136","TP5",-0.4,-0.4,"3"
"362","Cluster_1452_evm.TU.chromosome_12.3157","Cluster_1452","evm.TU.chromosome_12.3157","TP5",0.210818510677892,0.316227766016838,"3"
"363","Cluster_1452_evm.TU.chromosome_12.3166","Cluster_1452","evm.TU.chromosome_12.3166","TP5",0.210818510677892,-0.4,"3"
"364","Cluster_1452_evm.TU.chromosome_12.317","Cluster_1452","evm.TU.chromosome_12.317","TP5",0.632455532033676,-0.4,"2"
"365","Cluster_1452_evm.TU.chromosome_12.3192","Cluster_1452","evm.TU.chromosome_12.3192","TP5",-0.4,0.4,"1"
"366","Cluster_1452_evm.TU.chromosome_12.3231","Cluster_1452","evm.TU.chromosome_12.3231","TP5",-0.8,-0.2,"1"
"367","Cluster_1452_evm.TU.chromosome_12.3388","Cluster_1452","evm.TU.chromosome_12.3388","TP5",0.4,0.4,"3"
"368","Cluster_1452_evm.TU.chromosome_12.3390","Cluster_1452","evm.TU.chromosome_12.3390","TP5",-0.632455532033676,0.948683298050514,"1"
"369","Cluster_1452_evm.TU.chromosome_12.3449","Cluster_1452","evm.TU.chromosome_12.3449","TP5",0.774596669241483,-0.774596669241483,"2"
"370","Cluster_1452_evm.TU.chromosome_12.3476","Cluster_1452","evm.TU.chromosome_12.3476","TP5",-0.4,-0.4,"3"
"371","Cluster_1452_evm.TU.chromosome_12.3556","Cluster_1452","evm.TU.chromosome_12.3556","TP5",-0.4,-0.8,"3"
"372","Cluster_1452_evm.TU.chromosome_12.3672","Cluster_1452","evm.TU.chromosome_12.3672","TP5",0.632455532033676,-0.210818510677892,"2"
"373","Cluster_1452_evm.TU.chromosome_12.3886","Cluster_1452","evm.TU.chromosome_12.3886","TP5",-0.4,0.6,"1"
"374","Cluster_1452_evm.TU.chromosome_12.3924","Cluster_1452","evm.TU.chromosome_12.3924","TP5",-0.8,-0.774596669241483,"1"
"375","Cluster_1452_evm.TU.chromosome_12.4122","Cluster_1452","evm.TU.chromosome_12.4122","TP5",0.632455532033676,-0.4,"2"
"376","Cluster_1452_evm.TU.chromosome_12.418","Cluster_1452","evm.TU.chromosome_12.418","TP5",0.2,0.8,"3"
"377","Cluster_1452_evm.TU.chromosome_12.467","Cluster_1452","evm.TU.chromosome_12.467","TP5",0.6,-0.4,"2"
"378","Cluster_1452_evm.TU.chromosome_12.785","Cluster_1452","evm.TU.chromosome_12.785","TP5",-0.316227766016838,0,"3"
"379","Cluster_1452_evm.TU.chromosome_12.928","Cluster_1452","evm.TU.chromosome_12.928","TP5",0.4,-0.2,"2"
"380","Cluster_1452_evm.TU.chromosome_13.1093","Cluster_1452","evm.TU.chromosome_13.1093","TP5",-0.4,0.8,"1"
"381","Cluster_1452_evm.TU.chromosome_13.1226","Cluster_1452","evm.TU.chromosome_13.1226","TP5",0.4,-0.2,"2"
"382","Cluster_1452_evm.TU.chromosome_13.1253","Cluster_1452","evm.TU.chromosome_13.1253","TP5",-0.8,0.774596669241483,"1"
"383","Cluster_1452_evm.TU.chromosome_13.133","Cluster_1452","evm.TU.chromosome_13.133","TP5",0.8,-0.8,"2"
"384","Cluster_1452_evm.TU.chromosome_13.1407","Cluster_1452","evm.TU.chromosome_13.1407","TP5",0.8,-0.4,"2"
"385","Cluster_1452_evm.TU.chromosome_13.142","Cluster_1452","evm.TU.chromosome_13.142","TP5",0.8,-0.2,"2"
"386","Cluster_1452_evm.TU.chromosome_13.1469","Cluster_1452","evm.TU.chromosome_13.1469","TP5",0.8,0.6,"2"
"387","Cluster_1452_evm.TU.chromosome_13.1476","Cluster_1452","evm.TU.chromosome_13.1476","TP5",0.8,0.8,"2"
"388","Cluster_1452_evm.TU.chromosome_13.1659","Cluster_1452","evm.TU.chromosome_13.1659","TP5",0.8,-0.4,"2"
"389","Cluster_1452_evm.TU.chromosome_13.1703","Cluster_1452","evm.TU.chromosome_13.1703","TP5",0.4,-0.8,"2"
"390","Cluster_1452_evm.TU.chromosome_13.1705","Cluster_1452","evm.TU.chromosome_13.1705","TP5",0.8,0,"2"
"391","Cluster_1452_evm.TU.chromosome_13.1864","Cluster_1452","evm.TU.chromosome_13.1864","TP5",0.8,0.8,"2"
"392","Cluster_1452_evm.TU.chromosome_13.2127","Cluster_1452","evm.TU.chromosome_13.2127","TP5",1,-0.2,"2"
"393","Cluster_1452_evm.TU.chromosome_13.2159","Cluster_1452","evm.TU.chromosome_13.2159","TP5",0.4,-0.4,"2"
"394","Cluster_1452_evm.TU.chromosome_13.2201","Cluster_1452","evm.TU.chromosome_13.2201","TP5",-0.4,-0.4,"3"
"395","Cluster_1452_evm.TU.chromosome_13.2308","Cluster_1452","evm.TU.chromosome_13.2308","TP5",0.258198889747161,0.737864787372622,"3"
"396","Cluster_1452_evm.TU.chromosome_13.2524","Cluster_1452","evm.TU.chromosome_13.2524","TP5",1,0.6,"2"
"397","Cluster_1452_evm.TU.chromosome_13.2535","Cluster_1452","evm.TU.chromosome_13.2535","TP5",-0.258198889747161,-0.8,"3"
"398","Cluster_1452_evm.TU.chromosome_13.3031","Cluster_1452","evm.TU.chromosome_13.3031","TP5",0.210818510677892,-0.4,"3"
"399","Cluster_1452_evm.TU.chromosome_13.3094","Cluster_1452","evm.TU.chromosome_13.3094","TP5",1,-0.632455532033676,"2"
"400","Cluster_1452_evm.TU.chromosome_13.3126","Cluster_1452","evm.TU.chromosome_13.3126","TP5",0.4,-0.2,"2"
"401","Cluster_1452_evm.TU.chromosome_13.3173","Cluster_1452","evm.TU.chromosome_13.3173","TP5",-0.4,0,"1"
"402","Cluster_1452_evm.TU.chromosome_13.3180","Cluster_1452","evm.TU.chromosome_13.3180","TP5",-0.4,0.4,"1"
"403","Cluster_1452_evm.TU.chromosome_13.3181","Cluster_1452","evm.TU.chromosome_13.3181","TP5",-0.2,-0.8,"3"
"404","Cluster_1452_evm.TU.chromosome_13.3280","Cluster_1452","evm.TU.chromosome_13.3280","TP5",0,-0.8,"3"
"405","Cluster_1452_evm.TU.chromosome_13.3327","Cluster_1452","evm.TU.chromosome_13.3327","TP5",1,0.8,"2"
