"","pair_id","miRNA","mRNA","TP0","TP5","TP7","cluster.x","cluster.y","raw_cluster","cluster"
"3608","Cluster_4646_evm.TU.chromosome_1.1189","Cluster_4646","evm.TU.chromosome_1.1189",-0.8,-0.258198889747161,-0.5,"3","3","3","5"
"3609","Cluster_4646_evm.TU.chromosome_1.1464","Cluster_4646","evm.TU.chromosome_1.1464",-0.4,0.2,0.5,"5","5","5","2"
"3610","Cluster_4646_evm.TU.chromosome_1.1735","Cluster_4646","evm.TU.chromosome_1.1735",0.4,0.4,-1,"4","4","4","1"
"3611","Cluster_4646_evm.TU.chromosome_1.1736","Cluster_4646","evm.TU.chromosome_1.1736",0.4,-0.8,-0.5,"2","2","2","3"
"3612","Cluster_4646_evm.TU.chromosome_1.221","Cluster_4646","evm.TU.chromosome_1.221",0.8,0.4,-1,"2","2","2","3"
"3613","Cluster_4646_evm.TU.chromosome_1.295","Cluster_4646","evm.TU.chromosome_1.295",-0.2,0.2,-1,"4","4","4","1"
"3614","Cluster_4646_evm.TU.chromosome_1.413","Cluster_4646","evm.TU.chromosome_1.413",-0.2,0.4,-0.5,"4","4","4","1"
"3615","Cluster_4646_evm.TU.chromosome_1.463","Cluster_4646","evm.TU.chromosome_1.463",0.2,-0.105409255338946,-0.5,"2","2","2","3"
"3616","Cluster_4646_evm.TU.chromosome_1.465","Cluster_4646","evm.TU.chromosome_1.465",0.2,-0.4,-0.5,"2","2","2","3"
"3617","Cluster_4646_evm.TU.chromosome_1.480","Cluster_4646","evm.TU.chromosome_1.480",-0.2,0.2,-0.5,"4","4","4","1"
"3618","Cluster_4646_evm.TU.chromosome_1.974","Cluster_4646","evm.TU.chromosome_1.974",-0.948683298050514,0.4,0,"5","5","5","2"
"3619","Cluster_4646_evm.TU.chromosome_10.105","Cluster_4646","evm.TU.chromosome_10.105",-0.4,-1,-0.5,"1","1","1","4"
"3620","Cluster_4646_evm.TU.chromosome_10.1234","Cluster_4646","evm.TU.chromosome_10.1234",0.4,-0.4,-1,"2","2","2","3"
"3621","Cluster_4646_evm.TU.chromosome_10.1321","Cluster_4646","evm.TU.chromosome_10.1321",0.2,1,-1,"4","4","4","1"
"3622","Cluster_4646_evm.TU.chromosome_10.1413","Cluster_4646","evm.TU.chromosome_10.1413",-1,-0.4,-1,"3","3","3","5"
"3623","Cluster_4646_evm.TU.chromosome_10.2134","Cluster_4646","evm.TU.chromosome_10.2134",0.4,-0.6,0.5,"1","1","1","4"
"3624","Cluster_4646_evm.TU.chromosome_10.2312","Cluster_4646","evm.TU.chromosome_10.2312",-0.2,0.2,-0.5,"4","4","4","1"
"3625","Cluster_4646_evm.TU.chromosome_10.2425","Cluster_4646","evm.TU.chromosome_10.2425",-0.4,-0.8,-1,"2","2","2","3"
"3626","Cluster_4646_evm.TU.chromosome_10.2434","Cluster_4646","evm.TU.chromosome_10.2434",0.4,0.4,-1,"4","4","4","1"
"3627","Cluster_4646_evm.TU.chromosome_10.2744","Cluster_4646","evm.TU.chromosome_10.2744",-0.4,-0.8,-1,"2","2","2","3"
"3628","Cluster_4646_evm.TU.chromosome_10.2781","Cluster_4646","evm.TU.chromosome_10.2781",0.4,0.105409255338946,-1,"2","2","2","3"
"3629","Cluster_4646_evm.TU.chromosome_10.2851","Cluster_4646","evm.TU.chromosome_10.2851",0,0.4,0.5,"3","3","3","5"
"3630","Cluster_4646_evm.TU.chromosome_10.2867","Cluster_4646","evm.TU.chromosome_10.2867",-0.4,-0.4,0.5,"1","1","1","4"
"3631","Cluster_4646_evm.TU.chromosome_10.651","Cluster_4646","evm.TU.chromosome_10.651",-1,0.4,-1,"4","4","4","1"
"3632","Cluster_4646_evm.TU.chromosome_10.664","Cluster_4646","evm.TU.chromosome_10.664",-0.737864787372622,-0.258198889747161,-0.5,"3","3","3","5"
"3633","Cluster_4646_evm.TU.chromosome_10.90","Cluster_4646","evm.TU.chromosome_10.90",-0.2,-0.4,-0.866025403784439,"2","2","2","3"
"3634","Cluster_4646_evm.TU.chromosome_10.990","Cluster_4646","evm.TU.chromosome_10.990",-0.4,0,-0.5,"3","3","3","5"
"3635","Cluster_4646_evm.TU.chromosome_11.1103","Cluster_4646","evm.TU.chromosome_11.1103",0.4,0,-0.5,"2","2","2","3"
"3636","Cluster_4646_evm.TU.chromosome_11.1614","Cluster_4646","evm.TU.chromosome_11.1614",-0.2,-0.4,-0.5,"3","3","3","5"
"3637","Cluster_4646_evm.TU.chromosome_11.1854","Cluster_4646","evm.TU.chromosome_11.1854",0.4,-0.6,1,"1","1","1","4"
"3638","Cluster_4646_evm.TU.chromosome_11.1869","Cluster_4646","evm.TU.chromosome_11.1869",-0.4,-0.2,1,"5","5","5","2"
"3639","Cluster_4646_evm.TU.chromosome_11.2121","Cluster_4646","evm.TU.chromosome_11.2121",-1,-0.8,-0.5,"3","3","3","5"
"3640","Cluster_4646_evm.TU.chromosome_11.2330","Cluster_4646","evm.TU.chromosome_11.2330",-0.4,-0.4,-1,"3","3","3","5"
"3641","Cluster_4646_evm.TU.chromosome_11.2502","Cluster_4646","evm.TU.chromosome_11.2502",-0.4,1,-0.5,"4","4","4","1"
"3642","Cluster_4646_evm.TU.chromosome_11.2637","Cluster_4646","evm.TU.chromosome_11.2637",0.2,0.4,1,"5","5","5","2"
"3643","Cluster_4646_evm.TU.chromosome_11.2726","Cluster_4646","evm.TU.chromosome_11.2726",0.6,-0.4,-1,"2","2","2","3"
"3644","Cluster_4646_evm.TU.chromosome_11.2770","Cluster_4646","evm.TU.chromosome_11.2770",-0.2,-0.8,0,"1","1","1","4"
"3645","Cluster_4646_evm.TU.chromosome_11.2900","Cluster_4646","evm.TU.chromosome_11.2900",-0.2,0.8,-0.5,"4","4","4","1"
"3646","Cluster_4646_evm.TU.chromosome_11.3157","Cluster_4646","evm.TU.chromosome_11.3157",0.8,-1,-1,"2","2","2","3"
"3647","Cluster_4646_evm.TU.chromosome_11.346","Cluster_4646","evm.TU.chromosome_11.346",-0.2,1,1,"5","5","5","2"
"3648","Cluster_4646_evm.TU.chromosome_11.415","Cluster_4646","evm.TU.chromosome_11.415",0,-0.8,1,"1","1","1","4"
"3649","Cluster_4646_evm.TU.chromosome_11.458","Cluster_4646","evm.TU.chromosome_11.458",-0.105409255338946,-0.2,-0.5,"3","3","3","5"
"3650","Cluster_4646_evm.TU.chromosome_11.530","Cluster_4646","evm.TU.chromosome_11.530",-0.2,1,-0.5,"4","4","4","1"
"3651","Cluster_4646_evm.TU.chromosome_11.631","Cluster_4646","evm.TU.chromosome_11.631",-0.8,0.2,0.5,"5","5","5","2"
"3652","Cluster_4646_evm.TU.chromosome_11.826","Cluster_4646","evm.TU.chromosome_11.826",-0.8,-0.4,-0.5,"3","3","3","5"
"3653","Cluster_4646_evm.TU.chromosome_12.1240","Cluster_4646","evm.TU.chromosome_12.1240",-0.8,-0.4,-0.5,"3","3","3","5"
"3654","Cluster_4646_evm.TU.chromosome_12.1570","Cluster_4646","evm.TU.chromosome_12.1570",0.2,-1,-0.5,"2","2","2","3"
"3655","Cluster_4646_evm.TU.chromosome_12.17","Cluster_4646","evm.TU.chromosome_12.17",0,-0.4,-0.5,"3","3","3","5"
"3656","Cluster_4646_evm.TU.chromosome_12.1827","Cluster_4646","evm.TU.chromosome_12.1827",-0.2,-0.8,-0.5,"3","3","3","5"
"3657","Cluster_4646_evm.TU.chromosome_12.1935","Cluster_4646","evm.TU.chromosome_12.1935",-0.8,1,0.5,"5","5","5","2"
"3658","Cluster_4646_evm.TU.chromosome_12.2143","Cluster_4646","evm.TU.chromosome_12.2143",0.8,0.4,1,"1","1","1","4"
"3659","Cluster_4646_evm.TU.chromosome_12.2385","Cluster_4646","evm.TU.chromosome_12.2385",0.4,0.2,0.5,"3","3","3","5"
"3660","Cluster_4646_evm.TU.chromosome_12.2571","Cluster_4646","evm.TU.chromosome_12.2571",-0.2,-0.2,-0.5,"3","3","3","5"
"3661","Cluster_4646_evm.TU.chromosome_12.2585","Cluster_4646","evm.TU.chromosome_12.2585",-0.632455532033676,-0.4,-0.5,"3","3","3","5"
"3662","Cluster_4646_evm.TU.chromosome_12.2923","Cluster_4646","evm.TU.chromosome_12.2923",-0.8,-0.105409255338946,-0.5,"3","3","3","5"
"3663","Cluster_4646_evm.TU.chromosome_12.3903","Cluster_4646","evm.TU.chromosome_12.3903",-1,0.4,-0.5,"4","4","4","1"
"3664","Cluster_4646_evm.TU.chromosome_12.3968","Cluster_4646","evm.TU.chromosome_12.3968",0.2,0.4,-1,"4","4","4","1"
"3665","Cluster_4646_evm.TU.chromosome_12.687","Cluster_4646","evm.TU.chromosome_12.687",0.4,0,-1,"2","2","2","3"
"3666","Cluster_4646_evm.TU.chromosome_12.690","Cluster_4646","evm.TU.chromosome_12.690",0.316227766016838,0.8,-1,"4","4","4","1"
"3667","Cluster_4646_evm.TU.chromosome_12.750","Cluster_4646","evm.TU.chromosome_12.750",-0.316227766016838,-0.4,0,"3","3","3","5"
"3668","Cluster_4646_evm.TU.chromosome_12.811","Cluster_4646","evm.TU.chromosome_12.811",0.8,0.8,0.5,"3","3","3","5"
"3669","Cluster_4646_evm.TU.chromosome_12.935","Cluster_4646","evm.TU.chromosome_12.935",-1,0.2,-0.5,"4","4","4","1"
"3670","Cluster_4646_evm.TU.chromosome_13.134","Cluster_4646","evm.TU.chromosome_13.134",-0.4,-0.8,-1,"2","2","2","3"
"3671","Cluster_4646_evm.TU.chromosome_13.1370","Cluster_4646","evm.TU.chromosome_13.1370",-0.4,-0.8,0.5,"1","1","1","4"
"3672","Cluster_4646_evm.TU.chromosome_13.1504","Cluster_4646","evm.TU.chromosome_13.1504",0,-1,-0.5,"2","2","2","3"
"3673","Cluster_4646_evm.TU.chromosome_13.2127","Cluster_4646","evm.TU.chromosome_13.2127",0.8,0.4,-1,"2","2","2","3"
"3674","Cluster_4646_evm.TU.chromosome_13.2311","Cluster_4646","evm.TU.chromosome_13.2311",-0.8,0.4,1,"5","5","5","2"
"3675","Cluster_4646_evm.TU.chromosome_13.2364","Cluster_4646","evm.TU.chromosome_13.2364",-0.6,-0.4,-1,"3","3","3","5"
"3676","Cluster_4646_evm.TU.chromosome_13.2365","Cluster_4646","evm.TU.chromosome_13.2365",0.4,-0.4,1,"1","1","1","4"
"3677","Cluster_4646_evm.TU.chromosome_13.2679","Cluster_4646","evm.TU.chromosome_13.2679",-0.4,0.4,0,"3","3","3","5"
"3678","Cluster_4646_evm.TU.chromosome_13.2805","Cluster_4646","evm.TU.chromosome_13.2805",-0.8,0.4,-0.5,"4","4","4","1"
"3679","Cluster_4646_evm.TU.chromosome_13.3040","Cluster_4646","evm.TU.chromosome_13.3040",-0.2,-0.4,-0.866025403784439,"2","2","2","3"
"3680","Cluster_4646_evm.TU.chromosome_13.3317","Cluster_4646","evm.TU.chromosome_13.3317",-1,-0.2,0.5,"5","5","5","2"
"3681","Cluster_4646_evm.TU.chromosome_13.3417","Cluster_4646","evm.TU.chromosome_13.3417",-0.6,-0.4,-1,"3","3","3","5"
"3682","Cluster_4646_evm.TU.chromosome_13.3579","Cluster_4646","evm.TU.chromosome_13.3579",0.8,0.105409255338946,-0.866025403784439,"2","2","2","3"
"3683","Cluster_4646_evm.TU.chromosome_13.3703","Cluster_4646","evm.TU.chromosome_13.3703",0.8,-1,-1,"2","2","2","3"
"3684","Cluster_4646_evm.TU.chromosome_13.3793","Cluster_4646","evm.TU.chromosome_13.3793",0,0.2,-1,"4","4","4","1"
"3685","Cluster_4646_evm.TU.chromosome_13.3823","Cluster_4646","evm.TU.chromosome_13.3823",-0.2,-0.6,-1,"2","2","2","3"
"3686","Cluster_4646_evm.TU.chromosome_13.396","Cluster_4646","evm.TU.chromosome_13.396",-0.105409255338946,-0.105409255338946,-0.5,"3","3","3","5"
"3687","Cluster_4646_evm.TU.chromosome_13.460","Cluster_4646","evm.TU.chromosome_13.460",0,0.2,-0.5,"4","4","4","1"
"3688","Cluster_4646_evm.TU.chromosome_13.463","Cluster_4646","evm.TU.chromosome_13.463",-0.4,0.4,1,"5","5","5","2"
"3689","Cluster_4646_evm.TU.chromosome_13.465","Cluster_4646","evm.TU.chromosome_13.465",0.2,0.4,-0.5,"4","4","4","1"
"3690","Cluster_4646_evm.TU.chromosome_13.549","Cluster_4646","evm.TU.chromosome_13.549",0.4,0.2,-1,"2","2","2","3"
"3691","Cluster_4646_evm.TU.chromosome_14.1308","Cluster_4646","evm.TU.chromosome_14.1308",-0.8,0.6,0.5,"5","5","5","2"
"3692","Cluster_4646_evm.TU.chromosome_14.1358","Cluster_4646","evm.TU.chromosome_14.1358",0.4,-0.4,-1,"2","2","2","3"
"3693","Cluster_4646_evm.TU.chromosome_14.1755","Cluster_4646","evm.TU.chromosome_14.1755",-0.258198889747161,1,-0.5,"4","4","4","1"
"3694","Cluster_4646_evm.TU.chromosome_14.2255","Cluster_4646","evm.TU.chromosome_14.2255",0.4,0.105409255338946,-0.5,"2","2","2","3"
"3695","Cluster_4646_evm.TU.chromosome_14.4140","Cluster_4646","evm.TU.chromosome_14.4140",0.6,0.105409255338946,-1,"2","2","2","3"
"3696","Cluster_4646_evm.TU.chromosome_14.4759","Cluster_4646","evm.TU.chromosome_14.4759",0.4,0,1,"1","1","1","4"
"3697","Cluster_4646_evm.TU.chromosome_14.4818","Cluster_4646","evm.TU.chromosome_14.4818",-0.6,0.2,-1,"4","4","4","1"
"3698","Cluster_4646_evm.TU.chromosome_14.5159","Cluster_4646","evm.TU.chromosome_14.5159",-0.8,0.4,1,"5","5","5","2"
"3699","Cluster_4646_evm.TU.chromosome_14.5205","Cluster_4646","evm.TU.chromosome_14.5205",-1,-1,-1,"3","3","3","5"
"3700","Cluster_4646_evm.TU.chromosome_14.5216","Cluster_4646","evm.TU.chromosome_14.5216",-0.4,-0.4,-0.5,"3","3","3","5"
"3701","Cluster_4646_evm.TU.chromosome_14.5286","Cluster_4646","evm.TU.chromosome_14.5286",-0.4,-0.8,-0.5,"3","3","3","5"
"3702","Cluster_4646_evm.TU.chromosome_14.534","Cluster_4646","evm.TU.chromosome_14.534",0.4,1,-0.5,"4","4","4","1"
"3703","Cluster_4646_evm.TU.chromosome_14.544","Cluster_4646","evm.TU.chromosome_14.544",0,0.2,1,"5","5","5","2"
"3704","Cluster_4646_evm.TU.chromosome_14.545","Cluster_4646","evm.TU.chromosome_14.545",-0.4,-0.2,-1,"4","4","4","1"
"3705","Cluster_4646_evm.TU.chromosome_14.5473","Cluster_4646","evm.TU.chromosome_14.5473",0.6,-0.4,0.5,"1","1","1","4"
"3706","Cluster_4646_evm.TU.chromosome_14.5653","Cluster_4646","evm.TU.chromosome_14.5653",-0.8,-0.4,-1,"3","3","3","5"
"3707","Cluster_4646_evm.TU.chromosome_14.579","Cluster_4646","evm.TU.chromosome_14.579",0.8,0.4,0.5,"3","3","3","5"
"3708","Cluster_4646_evm.TU.chromosome_14.5810","Cluster_4646","evm.TU.chromosome_14.5810",0.4,0.8,0.5,"3","3","3","5"
"3709","Cluster_4646_evm.TU.chromosome_14.5928","Cluster_4646","evm.TU.chromosome_14.5928",-0.4,0.2,0.5,"5","5","5","2"
"3710","Cluster_4646_evm.TU.chromosome_14.6095","Cluster_4646","evm.TU.chromosome_14.6095",-0.2,0.4,0,"3","3","3","5"
"3711","Cluster_4646_evm.TU.chromosome_14.6161","Cluster_4646","evm.TU.chromosome_14.6161",0.8,0.2,-1,"2","2","2","3"
"3712","Cluster_4646_evm.TU.chromosome_14.6162","Cluster_4646","evm.TU.chromosome_14.6162",-0.8,0.2,-1,"4","4","4","1"
"3713","Cluster_4646_evm.TU.chromosome_14.6373","Cluster_4646","evm.TU.chromosome_14.6373",-0.4,0.2,-0.5,"4","4","4","1"
"3714","Cluster_4646_evm.TU.chromosome_14.6529","Cluster_4646","evm.TU.chromosome_14.6529",0,0.4,-0.5,"4","4","4","1"
"3715","Cluster_4646_evm.TU.chromosome_14.6577","Cluster_4646","evm.TU.chromosome_14.6577",0.4,-0.8,0.5,"1","1","1","4"
"3716","Cluster_4646_evm.TU.chromosome_14.6635","Cluster_4646","evm.TU.chromosome_14.6635",-0.2,-0.8,-1,"2","2","2","3"
"3717","Cluster_4646_evm.TU.chromosome_14.6738","Cluster_4646","evm.TU.chromosome_14.6738",-0.4,-1,0.5,"1","1","1","4"
"3718","Cluster_4646_evm.TU.chromosome_14.6793","Cluster_4646","evm.TU.chromosome_14.6793",0.6,0.8,-1,"4","4","4","1"
"3719","Cluster_4646_evm.TU.chromosome_14.7014","Cluster_4646","evm.TU.chromosome_14.7014",0.2,-0.4,-1,"2","2","2","3"
"3720","Cluster_4646_evm.TU.chromosome_14.7058","Cluster_4646","evm.TU.chromosome_14.7058",-1,0.8,0.5,"5","5","5","2"
"3721","Cluster_4646_evm.TU.chromosome_14.7168","Cluster_4646","evm.TU.chromosome_14.7168",0.4,0.4,-0.5,"4","4","4","1"
"3722","Cluster_4646_evm.TU.chromosome_14.725","Cluster_4646","evm.TU.chromosome_14.725",-0.4,0.8,0.5,"5","5","5","2"
"3723","Cluster_4646_evm.TU.chromosome_14.7261","Cluster_4646","evm.TU.chromosome_14.7261",-0.8,-0.4,-0.5,"3","3","3","5"
"3724","Cluster_4646_evm.TU.chromosome_14.742","Cluster_4646","evm.TU.chromosome_14.742",-0.2,-0.8,-1,"2","2","2","3"
"3725","Cluster_4646_evm.TU.chromosome_2.1021","Cluster_4646","evm.TU.chromosome_2.1021",-0.8,-0.6,0.5,"5","5","5","2"
"3726","Cluster_4646_evm.TU.chromosome_2.1023","Cluster_4646","evm.TU.chromosome_2.1023",-0.4,0.8,-1,"4","4","4","1"
"3727","Cluster_4646_evm.TU.chromosome_2.1054","Cluster_4646","evm.TU.chromosome_2.1054",-0.210818510677892,0.4,1,"5","5","5","2"
"3728","Cluster_4646_evm.TU.chromosome_2.1301","Cluster_4646","evm.TU.chromosome_2.1301",0.2,-0.948683298050514,1,"1","1","1","4"
"3729","Cluster_4646_evm.TU.chromosome_2.1405","Cluster_4646","evm.TU.chromosome_2.1405",0,-0.4,0.5,"1","1","1","4"
"3730","Cluster_4646_evm.TU.chromosome_2.1748","Cluster_4646","evm.TU.chromosome_2.1748",0.4,-0.2,-1,"2","2","2","3"
"3731","Cluster_4646_evm.TU.chromosome_2.1782","Cluster_4646","evm.TU.chromosome_2.1782",0.4,0.2,-1,"2","2","2","3"
"3732","Cluster_4646_evm.TU.chromosome_2.1928","Cluster_4646","evm.TU.chromosome_2.1928",-0.2,0.737864787372622,1,"5","5","5","2"
"3733","Cluster_4646_evm.TU.chromosome_2.1945","Cluster_4646","evm.TU.chromosome_2.1945",-0.8,-0.2,-0.5,"3","3","3","5"
"3734","Cluster_4646_evm.TU.chromosome_2.299","Cluster_4646","evm.TU.chromosome_2.299",-0.632455532033676,-0.258198889747161,0,"3","3","3","5"
"3735","Cluster_4646_evm.TU.chromosome_2.304","Cluster_4646","evm.TU.chromosome_2.304",-0.6,0.2,-0.866025403784439,"4","4","4","1"
"3736","Cluster_4646_evm.TU.chromosome_2.330","Cluster_4646","evm.TU.chromosome_2.330",-0.8,0.4,-1,"4","4","4","1"
"3737","Cluster_4646_evm.TU.chromosome_2.431","Cluster_4646","evm.TU.chromosome_2.431",0.4,0.2,-0.866025403784439,"2","2","2","3"
"3738","Cluster_4646_evm.TU.chromosome_2.517","Cluster_4646","evm.TU.chromosome_2.517",0.4,-0.2,0.5,"1","1","1","4"
"3739","Cluster_4646_evm.TU.chromosome_2.589","Cluster_4646","evm.TU.chromosome_2.589",-0.6,-0.4,-1,"3","3","3","5"
"3740","Cluster_4646_evm.TU.chromosome_2.62","Cluster_4646","evm.TU.chromosome_2.62",-0.8,0.4,1,"5","5","5","2"
"3741","Cluster_4646_evm.TU.chromosome_2.744","Cluster_4646","evm.TU.chromosome_2.744",0.6,0.8,-1,"4","4","4","1"
"3742","Cluster_4646_evm.TU.chromosome_3.1022","Cluster_4646","evm.TU.chromosome_3.1022",-0.4,1,-1,"4","4","4","1"
"3743","Cluster_4646_evm.TU.chromosome_3.1209","Cluster_4646","evm.TU.chromosome_3.1209",-0.4,0.8,-0.5,"4","4","4","1"
"3744","Cluster_4646_evm.TU.chromosome_3.130","Cluster_4646","evm.TU.chromosome_3.130",-0.4,-0.2,1,"5","5","5","2"
"3745","Cluster_4646_evm.TU.chromosome_3.1475","Cluster_4646","evm.TU.chromosome_3.1475",0.2,-0.105409255338946,-1,"2","2","2","3"
"3746","Cluster_4646_evm.TU.chromosome_3.1595","Cluster_4646","evm.TU.chromosome_3.1595",-0.8,-0.4,-1,"3","3","3","5"
"3747","Cluster_4646_evm.TU.chromosome_3.1687","Cluster_4646","evm.TU.chromosome_3.1687",0.2,0.6,-1,"4","4","4","1"
"3748","Cluster_4646_evm.TU.chromosome_3.1689","Cluster_4646","evm.TU.chromosome_3.1689",1,-0.2,-1,"2","2","2","3"
"3749","Cluster_4646_evm.TU.chromosome_3.1707","Cluster_4646","evm.TU.chromosome_3.1707",0.6,0,1,"1","1","1","4"
"3750","Cluster_4646_evm.TU.chromosome_3.1713","Cluster_4646","evm.TU.chromosome_3.1713",0.8,0.4,-1,"2","2","2","3"
"3751","Cluster_4646_evm.TU.chromosome_3.1903","Cluster_4646","evm.TU.chromosome_3.1903",0.8,1,1,"3","3","3","5"
"3752","Cluster_4646_evm.TU.chromosome_3.1914","Cluster_4646","evm.TU.chromosome_3.1914",0.6,-0.2,-0.5,"2","2","2","3"
"3753","Cluster_4646_evm.TU.chromosome_3.2012","Cluster_4646","evm.TU.chromosome_3.2012",-0.2,-0.2,-1,"4","4","4","1"
"3754","Cluster_4646_evm.TU.chromosome_3.2031","Cluster_4646","evm.TU.chromosome_3.2031",-1,-0.4,-1,"3","3","3","5"
"3755","Cluster_4646_evm.TU.chromosome_3.389","Cluster_4646","evm.TU.chromosome_3.389",-0.8,-0.8,-0.5,"3","3","3","5"
"3756","Cluster_4646_evm.TU.chromosome_3.413","Cluster_4646","evm.TU.chromosome_3.413",1,1,0.5,"3","3","3","5"
"3757","Cluster_4646_evm.TU.chromosome_3.55","Cluster_4646","evm.TU.chromosome_3.55",-0.2,0.8,-0.5,"4","4","4","1"
"3758","Cluster_4646_evm.TU.chromosome_3.753","Cluster_4646","evm.TU.chromosome_3.753",0.2,0.105409255338946,-1,"2","2","2","3"
"3759","Cluster_4646_evm.TU.chromosome_3.957","Cluster_4646","evm.TU.chromosome_3.957",0.8,0.4,-1,"2","2","2","3"
"3760","Cluster_4646_evm.TU.chromosome_4.1437","Cluster_4646","evm.TU.chromosome_4.1437",0.2,-0.4,-0.5,"2","2","2","3"
"3761","Cluster_4646_evm.TU.chromosome_4.1441","Cluster_4646","evm.TU.chromosome_4.1441",-0.4,0.2,-1,"4","4","4","1"
"3762","Cluster_4646_evm.TU.chromosome_4.1712","Cluster_4646","evm.TU.chromosome_4.1712",-0.4,-0.8,0.5,"1","1","1","4"
"3763","Cluster_4646_evm.TU.chromosome_4.18","Cluster_4646","evm.TU.chromosome_4.18",-0.8,-0.258198889747161,1,"5","5","5","2"
"3764","Cluster_4646_evm.TU.chromosome_4.1846","Cluster_4646","evm.TU.chromosome_4.1846",-0.8,0.2,1,"5","5","5","2"
"3765","Cluster_4646_evm.TU.chromosome_4.2111","Cluster_4646","evm.TU.chromosome_4.2111",-0.6,-0.4,-1,"3","3","3","5"
"3766","Cluster_4646_evm.TU.chromosome_4.2435","Cluster_4646","evm.TU.chromosome_4.2435",-0.2,1,-0.5,"4","4","4","1"
"3767","Cluster_4646_evm.TU.chromosome_4.251","Cluster_4646","evm.TU.chromosome_4.251",0,-0.2,-1,"2","2","2","3"
"3768","Cluster_4646_evm.TU.chromosome_4.2512","Cluster_4646","evm.TU.chromosome_4.2512",0.4,-0.4,-0.5,"2","2","2","3"
"3769","Cluster_4646_evm.TU.chromosome_4.403","Cluster_4646","evm.TU.chromosome_4.403",0.316227766016838,0.2,-0.866025403784439,"2","2","2","3"
"3770","Cluster_4646_evm.TU.chromosome_4.602","Cluster_4646","evm.TU.chromosome_4.602",0.4,-0.4,-1,"2","2","2","3"
"3771","Cluster_4646_evm.TU.chromosome_4.766","Cluster_4646","evm.TU.chromosome_4.766",0.8,0.8,-0.5,"4","4","4","1"
"3772","Cluster_4646_evm.TU.chromosome_4.905","Cluster_4646","evm.TU.chromosome_4.905",0.316227766016838,-0.258198889747161,-1,"2","2","2","3"
"3773","Cluster_4646_evm.TU.chromosome_5.1108","Cluster_4646","evm.TU.chromosome_5.1108",0.8,0.8,-1,"4","4","4","1"
"3774","Cluster_4646_evm.TU.chromosome_5.1109","Cluster_4646","evm.TU.chromosome_5.1109",1,0.948683298050514,-1,"4","4","4","1"
"3775","Cluster_4646_evm.TU.chromosome_5.1554","Cluster_4646","evm.TU.chromosome_5.1554",-0.2,0.8,-0.5,"4","4","4","1"
"3776","Cluster_4646_evm.TU.chromosome_5.1678","Cluster_4646","evm.TU.chromosome_5.1678",0.2,0.4,0,"3","3","3","5"
"3777","Cluster_4646_evm.TU.chromosome_5.2430","Cluster_4646","evm.TU.chromosome_5.2430",0.4,-0.8,-0.5,"2","2","2","3"
"3778","Cluster_4646_evm.TU.chromosome_5.2574","Cluster_4646","evm.TU.chromosome_5.2574",0.4,0.8,-1,"4","4","4","1"
"3779","Cluster_4646_evm.TU.chromosome_5.466","Cluster_4646","evm.TU.chromosome_5.466",0.2,0,0.5,"3","3","3","5"
"3780","Cluster_4646_evm.TU.chromosome_5.499","Cluster_4646","evm.TU.chromosome_5.499",0.8,-0.4,-1,"2","2","2","3"
"3781","Cluster_4646_evm.TU.chromosome_5.535","Cluster_4646","evm.TU.chromosome_5.535",0.4,-0.4,-0.5,"2","2","2","3"
"3782","Cluster_4646_evm.TU.chromosome_5.612","Cluster_4646","evm.TU.chromosome_5.612",0.316227766016838,0.210818510677892,-1,"2","2","2","3"
"3783","Cluster_4646_evm.TU.chromosome_5.655","Cluster_4646","evm.TU.chromosome_5.655",-0.105409255338946,0.4,-1,"4","4","4","1"
"3784","Cluster_4646_evm.TU.chromosome_5.812","Cluster_4646","evm.TU.chromosome_5.812",0.8,-0.105409255338946,-0.5,"2","2","2","3"
"3785","Cluster_4646_evm.TU.chromosome_6.1017","Cluster_4646","evm.TU.chromosome_6.1017",-1,-0.2,-0.5,"3","3","3","5"
"3786","Cluster_4646_evm.TU.chromosome_6.117","Cluster_4646","evm.TU.chromosome_6.117",0.8,-0.4,-1,"2","2","2","3"
"3787","Cluster_4646_evm.TU.chromosome_6.1317","Cluster_4646","evm.TU.chromosome_6.1317",-0.2,-0.4,-1,"2","2","2","3"
"3788","Cluster_4646_evm.TU.chromosome_6.1479","Cluster_4646","evm.TU.chromosome_6.1479",1,1,1,"3","3","3","5"
"3789","Cluster_4646_evm.TU.chromosome_6.1735","Cluster_4646","evm.TU.chromosome_6.1735",0.4,-0.8,0,"1","1","1","4"
"3790","Cluster_4646_evm.TU.chromosome_6.1982","Cluster_4646","evm.TU.chromosome_6.1982",0.258198889747161,0.8,0,"4","4","4","1"
"3791","Cluster_4646_evm.TU.chromosome_6.2729","Cluster_4646","evm.TU.chromosome_6.2729",-0.8,0.632455532033676,-0.5,"4","4","4","1"
"3792","Cluster_4646_evm.TU.chromosome_6.2730","Cluster_4646","evm.TU.chromosome_6.2730",-0.4,1,-0.5,"4","4","4","1"
"3793","Cluster_4646_evm.TU.chromosome_6.277","Cluster_4646","evm.TU.chromosome_6.277",-0.4,-0.8,-1,"2","2","2","3"
