"","id","read_count_1065","read_count_1147","read_count_1412","read_count_1560","read_count_1567","read_count_1617","read_count_1722","read_count_2000","read_count_2007","read_count_2302","read_count_2360","read_count_2398","read_count_2404","read_count_2412","read_count_2512","read_count_2523","read_count_2563","read_count_2729"
"281","chromosome_11_464397",29,11125,549,6,1373,494,2013,535,335,1387,202,1041,470,110,16,247,75,74
"282","chromosome_11_464803",1,4,3,0,0,0,2,1,6,0,22,0,4,0,0,0,1,2
"283","chromosome_11_464878",4,108,19,0,1,6,10,0,3,4,0,4,5,2,0,9,1,2
"284","chromosome_11_464941",0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"285","chromosome_11_464942",0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"286","chromosome_11_464968",0,0,1,1,0,0,0,0,3,3,1,0,0,2,0,2,3,0
"287","chromosome_11_465124",0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0
"288","chromosome_11_465276",5,17,1,1,0,10,11,0,23,15,0,15,0,0,0,0,0,0
"289","chromosome_11_465290",5,17,1,1,0,10,11,0,23,15,0,15,0,0,0,0,0,0
"290","chromosome_11_465731",0,0,0,4,4,0,1,0,0,4,0,0,0,1,1,0,2,0
"291","chromosome_11_465849",1,28,2,0,0,0,4,3,0,1,0,0,0,2,0,0,0,3
"292","chromosome_11_465972",11,1101,13,2,21,12,151,40,12,34,1,16,42,3,5,6,27,3
"293","chromosome_12_467356",0,0,0,0,0,2,0,0,1,1,0,0,0,3,0,0,0,0
"294","chromosome_12_467445",1,2,8,0,4,1,9,4,17,23,5,3,10,0,0,2,9,2
"295","chromosome_12_467463",0,2,1,0,0,1,0,7,0,4,0,4,0,0,0,0,0,0
"296","chromosome_12_467503",5,73,10,0,8,15,27,38,21,33,1,14,0,4,0,10,0,0
"297","chromosome_12_468213",0,44,2,0,4,2,3,5,1,2,0,4,5,0,0,2,0,0
"298","chromosome_12_469058",70,347,82,254,67,58,93,68,73,199,23,117,76,60,23,88,33,173
"299","chromosome_12_469295",0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0
"300","chromosome_12_469904",5,26,1,0,3,9,3,1,11,3,0,0,11,0,0,0,3,3
"301","chromosome_12_469971",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302","chromosome_12_471505",4,157,64,7,20,97,102,39,37,122,11,38,24,24,10,36,29,6
"303","chromosome_12_473255",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"304","chromosome_12_473764",3,345,23,1,28,31,99,31,20,62,5,89,36,9,4,23,9,11
"305","chromosome_12_474175",0,0,6,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0
"306","chromosome_12_474735",0,42,4,0,1,2,0,0,0,0,0,2,1,0,0,0,4,0
"307","chromosome_12_475326",0,44,0,0,0,0,0,2,0,1,0,2,2,0,1,0,1,0
"308","chromosome_12_476125",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309","chromosome_12_476431",0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
"310","chromosome_12_476722",32,328,16,7,3,60,82,6,35,83,1,42,6,10,0,3,4,13
"311","chromosome_12_476991",1,66,5,0,2,2,11,3,1,3,0,3,5,1,1,1,6,0
"312","chromosome_12_477416",2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"313","chromosome_12_477529",2,107,7,1,9,5,8,8,4,23,5,14,5,3,2,2,8,5
"314","chromosome_12_477549",56,241,27,8,28,182,54,37,64,60,3,64,159,13,15,30,96,4
"315","chromosome_12_477785",4,35,2,1,5,7,17,10,6,11,1,7,3,1,7,7,3,2
"316","chromosome_12_478694",2,18,5,0,18,9,20,31,30,10,3,31,6,9,2,26,8,1
"317","chromosome_12_478697",1,22,2,0,0,2,2,5,1,4,1,1,3,0,3,0,4,4
"318","chromosome_12_479647",2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
"319","chromosome_12_479677",10,0,2,10,8,4,3,0,5,0,0,5,3,4,1,7,1,4
"320","chromosome_12_479677",8,0,0,3,3,4,3,0,3,0,0,2,1,3,1,0,0,4
"321","chromosome_12_479677",8,0,1,7,3,4,3,0,3,0,0,3,2,4,1,6,0,4
"322","chromosome_12_480017",2,43,2,0,12,0,1,9,0,0,0,0,0,0,0,0,0,0
"323","chromosome_12_480151",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324","chromosome_12_480495",11,1101,13,2,21,12,151,40,12,34,1,16,42,3,5,6,27,3
"325","chromosome_12_480496",17,1257,15,2,35,12,178,43,11,37,2,24,47,3,6,5,29,4
"326","chromosome_12_481048",11,1395,381,6,191,497,302,566,404,902,170,155,15,88,30,266,539,96
"327","chromosome_12_481499",6,8,11,3,12,1,2,7,7,2,7,9,7,4,1,1,8,8
"328","chromosome_12_481905",0,10,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0
"329","chromosome_12_482609",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"330","chromosome_12_482716",0,8,5,1,13,0,0,2,0,9,0,0,8,10,0,0,0,20
"331","chromosome_12_483380",8,151,4,0,7,5,19,7,7,0,1,9,31,5,0,0,8,1
"332","chromosome_12_483477",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"333","chromosome_12_483492",0,0,2,2,6,0,2,0,0,0,32,4,0,0,0,0,0,2
"334","chromosome_12_483496",0,0,2,2,6,0,2,0,0,0,32,4,0,0,0,0,0,2
"335","chromosome_12_483624",59,947,183,10,228,389,600,192,120,160,30,597,221,119,29,291,174,38
"336","chromosome_12_483625",95,3948,364,8,732,666,39,89,174,1452,57,1301,434,119,8,470,182,32
"337","chromosome_12_483627",95,3948,364,8,732,666,39,89,174,1452,57,1301,434,119,8,470,182,32
"338","chromosome_12_484016",0,1,0,0,1,0,0,0,1,3,0,0,2,7,0,0,0,0
"339","chromosome_12_484155",0,3,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0
"340","chromosome_12_484202",136,3536,482,11,65,16,1022,25,8,376,4,22,234,139,4,30,11,4
"341","chromosome_12_484211",0,3,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
"342","chromosome_12_484880",0,2,0,0,1,3,0,0,4,1,0,7,0,0,1,0,0,0
"343","chromosome_12_485337",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344","chromosome_12_485346",9,144,10,1,15,16,52,10,11,19,0,33,61,0,0,5,1,4
"345","chromosome_12_487095",0,9,2,0,1,1,0,5,0,6,0,0,0,1,0,3,1,0
"346","chromosome_12_487321",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"347","chromosome_12_488133",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"348","chromosome_12_488915",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"349","chromosome_12_488933",25,4030,43,4,233,490,1305,80,139,440,95,955,123,24,12,67,151,25
"350","chromosome_12_489447",16,508,115,1,60,82,78,111,53,277,11,299,79,24,13,16,37,5
"351","chromosome_12_489673",1,0,9,0,6,36,0,2,17,14,2,0,55,2,0,23,10,19
"352","chromosome_12_490134",0,248,0,0,1,1,1,8,1,0,0,0,30,0,1,0,0,31
"353","chromosome_12_490622",32,328,16,7,3,60,82,6,35,83,1,42,6,10,0,3,4,13
"354","chromosome_12_490695",6,8,1,0,7,11,13,3,5,4,1,11,13,0,0,3,2,0
"355","chromosome_12_491359",0,12,0,0,0,0,2,0,0,4,0,3,1,0,0,0,0,0
"356","chromosome_12_491429",0,47,11,0,1,3,22,0,8,1,1,3,10,2,0,1,16,0
"357","chromosome_12_492676",4,1,2,0,0,0,0,6,0,3,0,2,3,3,0,0,7,13
"358","chromosome_12_492783",0,9,0,0,0,0,6,0,0,0,0,0,1,1,0,0,0,0
"359","chromosome_12_492785",0,9,0,0,0,0,6,0,0,0,0,0,1,1,0,0,0,0
"360","chromosome_12_493281",1,9,0,0,4,0,4,2,11,5,0,4,5,0,0,0,4,0
"361","chromosome_12_493285",3,345,23,1,28,31,99,31,20,62,5,89,36,9,4,23,9,11
"362","chromosome_12_493788",0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0
"363","chromosome_12_494397",1,0,16,0,2,5,2,3,32,6,4,2,6,19,1,15,6,5
"364","chromosome_12_494412",0,0,2,3,0,1,0,1,0,0,0,0,0,0,0,0,2,2
"365","chromosome_12_494463",0,0,0,0,0,1,1,21,0,0,0,0,0,1,0,0,0,0
"366","chromosome_12_494472",0,0,0,0,0,3,0,16,0,1,13,0,1,1,0,0,2,0
"367","chromosome_12_494474",0,0,0,0,0,3,0,16,0,1,13,0,1,1,0,0,2,0
"368","chromosome_12_494742",0,24,2,0,1,0,1,1,0,0,0,4,2,0,0,2,0,0
"369","chromosome_12_495286",0,27,1,0,2,2,2,3,3,3,0,0,7,0,0,0,1,2
"370","chromosome_12_495669",0,1,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0
"371","chromosome_12_495879",10,52,6,1,9,3,8,7,1,5,0,3,13,3,1,2,1,0
"372","chromosome_12_496359",3,1,0,3,0,0,0,0,4,0,0,0,2,2,3,0,0,0
"373","chromosome_12_496671",56,241,27,8,28,182,54,37,64,60,3,64,159,13,15,30,96,4
"374","chromosome_12_497822",0,0,0,0,4,0,5,0,0,1,0,0,0,0,0,0,1,0
"375","chromosome_12_497836",0,10,1,0,0,1,1,2,0,6,0,5,2,0,0,0,0,0
"376","chromosome_12_497842",0,10,1,0,0,1,1,2,0,6,0,5,2,0,0,0,0,0
"377","chromosome_12_498735",56,241,27,8,28,182,54,37,64,60,3,64,159,13,15,30,96,4
"378","chromosome_12_499728",0,116,60,0,22,0,3,0,24,114,3,19,33,1,0,0,0,0
"379","chromosome_12_500402",11,452,1,0,18,25,35,12,9,15,0,12,47,2,0,2,11,1
"380","chromosome_12_500416",0,0,1,0,1,1,0,4,0,4,2,0,0,2,0,0,0,0
"381","chromosome_12_500503",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382","chromosome_12_500720",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"383","chromosome_12_501295",1,27,2,0,0,0,3,3,0,1,0,0,0,2,0,0,0,3
"384","chromosome_12_501742",10,48,6,0,15,6,23,8,21,3,1,9,11,1,0,9,0,0
"385","chromosome_12_502417",0,1,0,0,0,2,4,4,0,0,0,6,4,1,0,2,0,0
"386","chromosome_12_502951",0,1,1,2,0,2,0,0,1,0,0,2,0,0,0,0,0,0
"387","chromosome_12_503140",585,4553,458,5,1689,1870,11148,1534,1244,1810,281,4483,3168,544,112,956,185,321
"388","chromosome_12_503770",39,235,111,11,51,118,185,101,72,170,10,60,78,32,3,80,51,10
"389","chromosome_12_503780",3,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
"390","chromosome_12_503851",0,438,22,2,6,0,189,11,5,6,2,34,20,1,0,2,5,0
"391","chromosome_12_503859",0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"392","chromosome_12_504074",10,50,6,0,15,6,21,7,19,3,1,9,11,1,0,9,0,0
"393","chromosome_12_504447",9,720,10,0,18,10,83,8,14,21,4,44,94,1,2,2,9,2
"394","chromosome_12_505115",1,96,4,0,0,1,0,0,3,0,0,4,0,1,2,4,0,0
"395","chromosome_12_505247",4,13,0,0,6,2,5,0,2,2,0,0,4,2,0,0,0,0
"396","chromosome_12_505561",1,96,4,0,0,1,0,0,3,0,0,4,0,1,2,4,0,0
"397","chromosome_12_506254",0,44,2,0,4,2,3,5,1,2,0,4,5,0,0,2,0,0
"398","chromosome_12_506611",0,4,0,0,0,2,0,3,0,0,0,3,1,0,0,0,0,0
"399","chromosome_12_506812",21,55,27,0,12,32,30,18,11,38,1,12,27,3,1,8,20,3
"400","chromosome_12_506956",0,42,4,0,1,2,0,0,0,0,0,2,1,0,0,0,4,0
"401","chromosome_12_506988",0,17,2,0,0,1,4,0,0,0,0,1,0,0,0,0,1,1
"402","chromosome_12_508312",11,450,1,0,20,25,35,12,11,15,0,17,48,2,0,2,13,1
"403","chromosome_12_508416",0,44,2,0,4,2,3,5,1,2,0,4,5,0,0,2,0,0
"404","chromosome_12_508989",1,4,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0
"405","chromosome_12_510068",33,954,2,1,22,29,41,21,21,56,4,29,190,0,1,6,16,8
"406","chromosome_12_510379",0,15,0,0,1,1,0,3,0,4,0,2,2,0,0,0,0,0
"407","chromosome_12_510480",1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408","chromosome_12_510483",3,6,0,13,29,1,2,2,0,9,3,27,0,7,2,4,0,0
"409","chromosome_12_510547",3,165,3,0,18,19,15,6,0,22,1,14,25,3,1,6,5,0
"410","chromosome_12_511384",1,0,0,0,0,11,16,0,0,0,0,0,22,0,5,0,0,0
"411","chromosome_12_511502",11,1101,13,2,21,12,151,40,12,34,1,16,42,3,5,6,27,3
"412","chromosome_12_512353",9,720,10,0,18,10,83,8,14,21,4,44,94,1,2,2,9,2
"413","chromosome_12_512606",1,0,0,0,1,4,0,0,0,5,0,0,0,0,0,3,0,2
"414","chromosome_12_512622",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415","chromosome_12_513571",1,9,4,0,0,1,12,1,2,0,1,2,1,0,1,0,0,0
"416","chromosome_12_513573",0,27,8,0,3,9,3,19,7,26,1,30,3,0,0,2,0,2
"417","chromosome_12_513607",15,874,20,0,79,65,168,82,20,151,8,129,94,12,5,35,26,7
"418","chromosome_12_513623",0,5,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0
"419","chromosome_12_513655",0,3,1,0,3,1,12,6,2,13,0,0,0,1,1,1,0,5
"420","chromosome_12_513656",0,3,1,0,3,1,12,6,2,13,0,0,0,1,1,1,0,5
"421","chromosome_12_514145",21,0,0,0,0,0,0,46,0,0,0,0,0,0,0,6,0,1
"422","chromosome_12_514234",0,10,7,0,0,0,15,21,0,11,0,2,3,0,0,3,0,0
"423","chromosome_12_515042",3,2,0,0,0,0,2,0,0,2,1,0,2,1,0,0,1,0
"424","chromosome_12_515683",32,328,16,7,3,60,82,6,35,83,1,42,6,10,0,3,4,13
"425","chromosome_12_515777",0,11,0,0,1,0,8,1,4,4,0,2,1,0,0,0,1,0
"426","chromosome_12_515830",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"427","chromosome_12_515840",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"428","chromosome_12_515842",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"429","chromosome_12_516002",2,1,0,0,0,5,1,0,1,0,0,1262,0,72,1,1,328,0
"430","chromosome_12_516086",3,644,59,0,237,165,199,132,0,194,46,343,32,32,2,49,30,8
"431","chromosome_12_516516",0,4,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0
"432","chromosome_12_517151",0,2,0,0,1,0,0,0,4,0,0,1,0,0,1,0,0,0
"433","chromosome_12_518314",0,68,6,0,8,1,24,21,1,12,4,31,4,2,0,5,0,1
"434","chromosome_12_521514",1,5,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0
"435","chromosome_12_522758",1,57,0,0,3,0,0,2,1,1,0,2,4,0,0,0,3,0
"436","chromosome_12_522984",0,4,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1
"437","chromosome_12_524614",4,40,5,0,9,10,3,5,9,19,3,10,16,7,1,17,6,2
"438","chromosome_12_525899",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"439","chromosome_12_526597",0,25,0,0,1,2,6,0,1,0,0,3,1,1,2,2,4,0
"440","chromosome_12_526767",0,2,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0
"441","chromosome_12_527017",0,579,4,1,38,429,249,20,40,119,0,778,4,2,3,3,42,3
"442","chromosome_12_527092",0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"443","chromosome_12_528093",0,6,1,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0
"444","chromosome_12_528408",18,1440,92,3,60,76,170,118,58,350,16,147,46,3,5,80,10,27
"445","chromosome_12_528627",0,25,1,0,1,3,10,3,0,8,0,0,0,0,0,0,0,0
"446","chromosome_12_528637",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"447","chromosome_12_529373",26,0,1,1,16,0,0,0,0,5,0,36,7,1,4,0,4,0
"448","chromosome_12_529822",0,3,2,4,11,0,3,3,0,3,0,1,0,0,0,4,0,8
"449","chromosome_12_529916",0,3,5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"450","chromosome_12_530547",0,4,0,0,0,0,2,0,0,0,1,2,0,0,0,0,2,0
"451","chromosome_12_530679",6,5,0,0,0,1,2,0,1,3,0,0,3,0,0,2,1,0
"452","chromosome_12_531542",10,41,4,0,17,9,23,7,9,25,3,25,20,2,2,15,25,1
"453","chromosome_13_533835",2,22,79,0,0,1,6,1,1,8,0,3,9,7,0,0,0,0
"454","chromosome_13_533958",2,2,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0
"455","chromosome_13_534347",6,2,1,0,0,0,1,0,0,1,1,2,1,0,0,1,0,1
"456","chromosome_13_534592",2,9,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,0
"457","chromosome_13_534787",1,1,0,0,0,0,0,0,11,1,0,0,1,0,1,4,0,0
"458","chromosome_13_534813",1,7,1,0,3,1,11,4,2,1,0,0,8,1,0,1,3,4
"459","chromosome_13_534944",0,8,4,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0
"460","chromosome_13_534980",3,128,2,2,5,3,13,13,16,0,0,3,15,0,0,0,3,1
"461","chromosome_13_535826",0,0,1,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0
"462","chromosome_13_536350",10,47,6,0,12,4,16,4,14,1,1,7,6,1,0,5,0,0
"463","chromosome_13_536690",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464","chromosome_13_536753",1,12,1,0,0,3,0,14,0,0,0,4,4,5,0,8,1,1
"465","chromosome_13_536997",21,2140,192,9,159,118,264,143,82,470,39,313,368,36,9,51,41,61
"466","chromosome_13_537786",0,0,21,0,0,0,0,2,0,1,0,0,6,0,0,0,1,0
"467","chromosome_13_538218",11,105,17,21,55,12,66,32,8,67,14,79,19,22,7,31,10,19
"468","chromosome_13_538625",0,0,3,0,0,1,3,0,2,1,0,2,1,1,0,0,0,0
"469","chromosome_13_538674",2,1,0,0,30,11,0,0,0,0,0,0,4,1,0,0,0,2
"470","chromosome_13_538697",1,12,1,0,2,4,1,2,0,0,0,2,0,0,0,0,0,0
"471","chromosome_13_538795",1,6,2,0,0,0,2,0,0,1,0,1,0,2,0,0,0,2
"472","chromosome_13_538931",110,10,492,14,7989,4,4948,415,214,211,159,9,688,1,9,353,56,3
"473","chromosome_13_538934",0,0,0,0,10,0,4,1,0,0,0,0,0,0,1,2,0,0
"474","chromosome_13_539159",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"475","chromosome_13_540001",22,216,59,11,18,71,271,44,36,70,1,50,45,7,2,27,8,26
"476","chromosome_13_540814",3,18,3,1,2,0,5,1,9,39,0,0,13,2,0,1,1,0
"477","chromosome_13_540962",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"478","chromosome_13_541465",0,5,0,0,0,2,3,1,0,0,0,1,1,0,0,0,0,0
"479","chromosome_13_542274",0,200,6,0,19,5,34,13,14,38,3,29,19,2,1,0,4,1
"480","chromosome_13_542571",0,142,2,0,13,4,29,0,9,0,2,4,22,0,1,0,2,0
"481","chromosome_13_542609",10,387,14,0,38,24,87,39,17,76,3,124,64,3,0,15,4,3
"482","chromosome_13_542957",1,7,1,0,0,0,2,0,8,0,0,1,0,0,0,0,0,0
"483","chromosome_13_543289",0,1,5,2,7,9,27,0,0,0,1,0,5,7,0,13,1,0
"484","chromosome_13_543315",0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"485","chromosome_13_543449",0,10,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"486","chromosome_13_544501",87,2,96,38,2,749,6,39,6,8,311,0,9,2,2501,9,99,100
"487","chromosome_13_544851",4,11,3,2,0,6,14,1,0,4,3,1,0,0,1,2,0,0
"488","chromosome_13_544873",0,0,5,7,1,1,0,2,2,0,0,3,0,1,2,1,2,1
"489","chromosome_13_545109",3,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,7
"490","chromosome_13_545448",0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"491","chromosome_13_545546",0,53,0,0,0,1,0,0,1,0,0,0,1,0,0,7,0,0
"492","chromosome_13_545910",0,0,0,0,0,2,0,0,4,1,0,0,0,0,0,0,1,0
"493","chromosome_13_546113",4,53,1,0,7,2,7,2,0,1,0,4,0,1,0,0,3,5
"494","chromosome_13_546377",2,172,1,0,2,0,5,0,0,0,0,20,5,0,0,0,0,4
"495","chromosome_13_547252",0,18,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"496","chromosome_13_547327",0,22,2,1,2,6,3,2,17,6,0,5,7,5,1,4,5,1
"497","chromosome_13_549267",7,44,0,0,11,6,11,3,1,2,0,9,16,1,2,0,4,3
"498","chromosome_13_549864",0,17,0,0,0,3,4,0,1,9,0,0,4,0,0,0,0,1
"499","chromosome_13_550471",4,15,0,1,31,4,37,1,0,1,0,4,10,1,0,0,0,0
"500","chromosome_13_551019",6,23,0,2,16,6,6,83,3,117,12,3,6,61,27,4,38,1
"501","chromosome_13_551086",5,20,24,4,14,6,3,2,4,0,4,10,21,0,0,1,8,2
"502","chromosome_13_551193",10,49,6,0,15,6,21,7,19,3,1,9,11,1,0,9,0,0
"503","chromosome_13_551912",3,0,0,0,0,3,1,0,0,5,0,0,0,0,0,1,0,0
"504","chromosome_13_551913",3,0,0,0,0,3,1,0,0,5,0,0,0,0,0,1,0,0
"505","chromosome_13_551914",3,0,0,0,0,3,1,0,0,5,0,0,0,0,0,1,0,0
"506","chromosome_13_551994",3,42,2,0,13,8,35,11,2,14,1,12,2,0,0,1,1,0
"507","chromosome_13_552013",0,5,0,0,0,2,1,3,7,15,1,2,2,0,0,1,0,1
"508","chromosome_13_552200",0,4,0,0,5,0,4,0,0,0,0,2,0,0,0,0,0,0
"509","chromosome_13_552754",3,345,23,1,28,31,99,31,20,62,5,89,36,9,4,23,9,11
"510","chromosome_13_553560",0,0,1,0,2,0,0,1,2,2,1,0,0,2,0,0,1,0
"511","chromosome_13_553895",0,4,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
"512","chromosome_13_554927",0,0,1,2,0,0,0,2,0,0,2,6,0,0,0,0,0,0
"513","chromosome_13_555353",8,151,4,0,7,5,19,7,7,0,1,9,31,5,0,0,8,1
"514","chromosome_13_555912",0,0,0,0,19,1,0,0,0,0,3,3,0,0,0,0,0,0
"515","chromosome_13_556506",3,2,37,5,0,0,0,2,0,0,0,0,7,4,0,0,1,27
"516","chromosome_13_556523",0,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
"517","chromosome_13_556818",32,328,16,7,3,60,82,6,35,83,1,42,6,10,0,3,4,13
"518","chromosome_13_557415",1,28,2,0,0,0,3,3,0,1,0,0,0,2,0,0,0,3
"519","chromosome_13_557416",1,28,2,0,0,0,3,3,0,1,0,0,0,2,0,0,0,3
"520","chromosome_13_557736",18,103,11,0,1,5,23,8,4,4,1,58,12,4,0,4,0,2
"521","chromosome_13_559448",28,359,129,2,45,88,243,106,76,194,22,90,183,25,8,122,75,105
"522","chromosome_13_559960",10,49,6,0,14,6,21,7,19,3,1,9,11,1,0,9,0,0
"523","chromosome_13_559993",0,2,0,1,2,0,5,0,1,0,0,0,2,0,0,0,0,0
"524","chromosome_13_561249",0,68,6,0,8,1,24,21,1,12,4,31,4,2,0,5,0,1
"525","chromosome_13_561451",3,309,3,1,40,3,26,11,3,11,1,27,20,4,0,3,0,0
"526","chromosome_13_561641",0,10,0,0,0,0,1,0,0,0,0,3,1,0,0,0,1,0
"527","chromosome_13_561864",0,8,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0
"528","chromosome_13_562221",0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"529","chromosome_13_565447",1,10,0,0,0,0,4,4,0,4,0,0,1,2,0,1,4,0
"530","chromosome_13_565707",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"531","chromosome_13_567340",0,12,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0
"532","chromosome_13_567719",4,0,0,0,0,0,1,0,4,0,0,0,0,0,3,0,0,1
"533","chromosome_13_567858",0,21,0,0,0,0,10,0,0,6,0,7,1,0,0,5,0,1
"534","chromosome_13_568150",0,68,6,0,8,1,24,21,1,12,4,31,4,2,0,5,0,1
"535","chromosome_13_568935",2,12,1,0,0,0,12,0,0,2,0,7,0,0,0,0,3,0
"536","chromosome_13_569117",0,1,3,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
"537","chromosome_13_570308",158,9505,470,7,311,978,443,366,169,838,57,1730,695,160,11,229,349,77
"538","chromosome_13_570525",0,2,0,0,1,1,6,2,0,5,0,7,2,0,0,0,0,0
"539","chromosome_13_571078",0,50,3,0,3,1,10,0,0,0,0,0,9,0,1,0,0,0
"540","chromosome_13_572018",13,122,6,0,1,1,123,6,5,34,0,16,14,6,1,8,10,4
"541","chromosome_13_572245",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3
"542","chromosome_13_572265",3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"543","chromosome_13_573036",9,42,31,1,2,19,3,10,8,16,1,18,25,12,0,9,13,4
"544","chromosome_13_573335",3,886,22,2,170,31,226,38,8,115,9,188,35,13,2,24,15,16
"545","chromosome_13_573368",0,5,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0
"546","chromosome_13_573578",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"547","chromosome_13_573798",0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"548","chromosome_13_574381",12,43,15,1,27,43,215,32,22,43,1,183,26,6,1,12,5,13
"549","chromosome_13_574384",0,0,1,0,0,0,129,1,0,67,0,0,0,0,0,0,0,0
"550","chromosome_13_576406",1,1,0,0,0,1,1,3,0,0,0,2,0,0,0,0,2,0
"551","chromosome_13_576978",0,4,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
"552","chromosome_13_577147",0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"553","chromosome_13_577163",42,6009,432,4,882,288,4,1685,4,1643,221,1022,121,144,3,0,236,32
"554","chromosome_13_577399",0,7,0,0,0,0,1,2,3,0,0,0,0,0,0,0,1,3
"555","chromosome_13_578174",0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
"556","chromosome_13_578263",4,10,0,0,1,0,3,0,1,5,0,1,0,0,0,2,0,0
"557","chromosome_13_578412",68,441,78,6,75,93,102,88,48,176,19,79,131,15,6,52,64,8
"558","chromosome_13_578414",4,529,18,1,57,21,205,50,38,77,8,317,41,4,0,28,8,20
"559","chromosome_13_578675",3,9,4,0,2,14,4,0,2,6,0,1,21,1,0,0,4,0
"560","chromosome_13_578676",3,9,4,0,2,14,4,0,2,6,0,1,21,1,0,0,4,0
"561","chromosome_13_580281",21,250,13,0,168,3,257,86,7,320,3,465,7,16,14,23,11,1
"562","chromosome_13_580636",0,0,0,7,0,2,0,6,0,0,2,0,1,5,1,3,8,0
