Id,Date,Delta T [min],Device,Channel,Phase [°],Amplitude [µV],Reference Amplitude [µV],User Signal Intensity,Signal LED Current,Reference LED Current,Battery [V]
9278620,19/12/20 13:15:00,46.610,Devices!A2:F2,7,23.448,73267,0,358290.6959,28.0,85.0,#N/A
9278628,19/12/20 13:15:01,46.627,Devices!A2:F2,7,23.458,73270,0,358284.9298,28.0,85.0,#N/A
9278636,19/12/20 13:15:02,46.644,Devices!A2:F2,7,23.452,73270,0,358279.8001,28.0,85.0,#N/A
9278649,19/12/20 13:15:03,46.661,Devices!A2:F2,7,23.454,73268,0,358293.3342,28.0,85.0,#N/A
9278652,19/12/20 13:15:04,46.677,Devices!A2:F2,7,23.455,73263,0,358301.1961,28.0,85.0,#N/A
9278660,19/12/20 13:15:05,46.693,Devices!A2:F2,7,23.454,73267,0,358282.1868,28.0,85.0,#N/A
9278673,19/12/20 13:15:06,46.710,Devices!A2:F2,7,23.456,73264,0,358285.2926,28.0,85.0,#N/A
9278681,19/12/20 13:15:07,46.727,Devices!A2:F2,7,23.452,73262,0,358295.8203,28.0,85.0,#N/A
9278687,19/12/20 13:15:08,46.743,Devices!A2:F2,7,23.454,73265,0,358280.3091,28.0,85.0,#N/A
9278694,19/12/20 13:15:09,46.760,Devices!A2:F2,7,23.456,73264,0,358279.3525,28.0,85.0,#N/A
9278703,19/12/20 13:15:10,46.777,Devices!A2:F2,7,23.45,73276,0,358290.2001,28.0,85.0,#N/A
9278713,19/12/20 13:15:11,46.794,Devices!A2:F2,7,23.455,73262,0,358288.5017,28.0,85.0,#N/A
9278722,19/12/20 13:15:12,46.811,Devices!A2:F2,7,23.456,73260,0,358293.2434,28.0,85.0,#N/A
9278724,19/12/20 13:15:13,46.827,Devices!A2:F2,7,23.453,73264,0,358282.562,28.0,85.0,#N/A
9278732,19/12/20 13:15:14,46.844,Devices!A2:F2,7,23.455,73266,0,358276.6485,28.0,85.0,#N/A
9278741,19/12/20 13:15:15,46.860,Devices!A2:F2,7,23.454,73272,0,358286.5466,28.0,85.0,#N/A
9278753,19/12/20 13:15:16,46.877,Devices!A2:F2,7,23.453,73263,0,358298.2392,28.0,85.0,#N/A
9278757,19/12/20 13:15:17,46.893,Devices!A2:F2,7,23.453,73266,0,358289.5158,28.0,85.0,#N/A
9278766,19/12/20 13:15:18,46.910,Devices!A2:F2,7,23.455,73270,0,358285.3595,28.0,85.0,#N/A
9278774,19/12/20 13:15:19,46.927,Devices!A2:F2,7,23.454,73264,0,358294.8764,28.0,85.0,#N/A
9278781,19/12/20 13:15:20,46.943,Devices!A2:F2,7,23.453,73265,0,358269.4725,28.0,85.0,#N/A
9278790,19/12/20 13:15:21,46.960,Devices!A2:F2,7,23.453,73261,0,358288.4305,28.0,85.0,#N/A
9278798,19/12/20 13:15:22,46.977,Devices!A2:F2,7,23.455,73264,0,358274.9592,28.0,85.0,#N/A
9278808,19/12/20 13:15:23,46.994,Devices!A2:F2,7,23.456,73264,0,358278.8205,28.0,85.0,#N/A
9278814,19/12/20 13:15:24,47.010,Devices!A2:F2,7,23.452,73269,0,358279.7539,28.0,85.0,#N/A
9278822,19/12/20 13:15:25,47.027,Devices!A2:F2,7,23.453,73263,0,358280.7716,28.0,85.0,#N/A
9278830,19/12/20 13:15:26,47.044,Devices!A2:F2,7,23.451,73270,0,358290.5323,28.0,85.0,#N/A
9278838,19/12/20 13:15:27,47.060,Devices!A2:F2,7,23.455,73269,0,358290.2956,28.0,85.0,#N/A
9278844,19/12/20 13:15:28,47.077,Devices!A2:F2,7,23.45,73266,0,358273.4668,28.0,85.0,#N/A
9278856,19/12/20 13:15:29,47.093,Devices!A2:F2,7,23.456,73266,0,358279.6513,28.0,85.0,#N/A
9278864,19/12/20 13:15:30,47.110,Devices!A2:F2,7,23.454,73261,0,358283.0105,28.0,85.0,#N/A
9278872,19/12/20 13:15:31,47.127,Devices!A2:F2,7,23.458,73261,0,358283.2678,28.0,85.0,#N/A
9278878,19/12/20 13:15:32,47.144,Devices!A2:F2,7,23.453,73266,0,358290.9062,28.0,85.0,#N/A
9278886,19/12/20 13:15:33,47.160,Devices!A2:F2,7,23.446,73265,0,358271.6947,28.0,85.0,#N/A
9278893,19/12/20 13:15:34,47.177,Devices!A2:F2,7,23.455,73264,0,358291.7299,28.0,85.0,#N/A
9278903,19/12/20 13:15:35,47.194,Devices!A2:F2,7,23.452,73262,0,358293.4935,28.0,85.0,#N/A
9278911,19/12/20 13:15:36,47.211,Devices!A2:F2,7,23.453,73267,0,358282.4968,28.0,85.0,#N/A
9278919,19/12/20 13:15:37,47.227,Devices!A2:F2,7,23.453,73264,0,358272.3742,28.0,85.0,#N/A
9278928,19/12/20 13:15:38,47.244,Devices!A2:F2,7,23.452,73262,0,358281.5142,28.0,85.0,#N/A
9278934,19/12/20 13:15:39,47.260,Devices!A2:F2,7,23.451,73256,0,358267.7257,28.0,85.0,#N/A
9278946,19/12/20 13:15:40,47.277,Devices!A2:F2,7,23.454,73262,0,358276.1443,28.0,85.0,#N/A
9278953,19/12/20 13:15:41,47.293,Devices!A2:F2,7,23.455,73257,0,358267.6929,28.0,85.0,#N/A
9278960,19/12/20 13:15:42,47.310,Devices!A2:F2,7,23.452,73260,0,358277.399,28.0,85.0,#N/A
9278969,19/12/20 13:15:43,47.327,Devices!A2:F2,7,23.45,73260,0,358272.3259,28.0,85.0,#N/A
9278979,19/12/20 13:15:44,47.344,Devices!A2:F2,7,23.459,73265,0,358277.8158,28.0,85.0,#N/A
9278984,19/12/20 13:15:45,47.360,Devices!A2:F2,7,23.453,73258,0,358280.935,28.0,85.0,#N/A
9278994,19/12/20 13:15:46,47.377,Devices!A2:F2,7,23.453,73258,0,358274.3929,28.0,85.0,#N/A
9279002,19/12/20 13:15:47,47.394,Devices!A2:F2,7,23.451,73258,0,358277.8802,28.0,85.0,#N/A
9279010,19/12/20 13:15:48,47.410,Devices!A2:F2,7,23.451,73266,0,358271.5265,28.0,85.0,#N/A
9279019,19/12/20 13:15:49,47.427,Devices!A2:F2,7,23.453,73266,0,358267.3123,28.0,85.0,#N/A
9279025,19/12/20 13:15:50,47.443,Devices!A2:F2,7,23.451,73265,0,358262.4893,28.0,85.0,#N/A
9279033,19/12/20 13:15:51,47.460,Devices!A2:F2,7,23.451,73261,0,358277.0149,28.0,85.0,#N/A
9279043,19/12/20 13:15:52,47.477,Devices!A2:F2,7,23.449,73265,0,358280.4772,28.0,85.0,#N/A
9279051,19/12/20 13:15:53,47.494,Devices!A2:F2,7,23.455,73264,0,358277.3399,28.0,85.0,#N/A
9279056,19/12/20 13:15:54,47.510,Devices!A2:F2,7,23.455,73261,0,358266.6138,28.0,85.0,#N/A
9279061,19/12/20 13:15:55,47.527,Devices!A2:F2,7,23.456,73253,0,358269.2034,28.0,85.0,#N/A
9279068,19/12/20 13:15:56,47.544,Devices!A2:F2,7,23.45,73257,0,358274.2239,28.0,85.0,#N/A
9279077,19/12/20 13:15:57,47.560,Devices!A2:F2,7,23.455,73257,0,358261.2313,28.0,85.0,#N/A
9279087,19/12/20 13:15:58,47.577,Devices!A2:F2,7,23.452,73260,0,358263.6817,28.0,85.0,#N/A
9279098,19/12/20 13:15:59,47.594,Devices!A2:F2,7,23.454,73260,0,358272.3121,28.0,85.0,#N/A
9279102,19/12/20 13:16:00,47.610,Devices!A2:F2,7,23.457,73263,0,358257.1307,28.0,85.0,#N/A
9279113,19/12/20 13:16:01,47.627,Devices!A2:F2,7,23.453,73262,0,358267.7743,28.0,85.0,#N/A
9279122,19/12/20 13:16:02,47.643,Devices!A2:F2,7,23.455,73260,0,358278.0877,28.0,85.0,#N/A
9279131,19/12/20 13:16:03,47.660,Devices!A2:F2,7,23.453,73261,0,358263.9441,28.0,85.0,#N/A
9279138,19/12/20 13:16:04,47.677,Devices!A2:F2,7,23.454,73262,0,358269.2631,28.0,85.0,#N/A
9279141,19/12/20 13:16:05,47.693,Devices!A2:F2,7,23.454,73250,0,358260.1744,28.0,85.0,#N/A
9279155,19/12/20 13:16:06,47.710,Devices!A2:F2,7,23.45,73255,0,358260.1422,28.0,85.0,#N/A
9279162,19/12/20 13:16:07,47.727,Devices!A2:F2,7,23.454,73261,0,358262.5959,28.0,85.0,#N/A
9279169,19/12/20 13:16:08,47.744,Devices!A2:F2,7,23.45,73252,0,358261.5369,28.0,85.0,#N/A
9279174,19/12/20 13:16:09,47.760,Devices!A2:F2,7,23.453,73265,0,358258.2894,28.0,85.0,#N/A
9279184,19/12/20 13:16:10,47.777,Devices!A2:F2,7,23.453,73260,0,358273.1213,28.0,85.0,#N/A
9279194,19/12/20 13:16:11,47.794,Devices!A2:F2,7,23.449,73259,0,358275.2459,28.0,85.0,#N/A
9279202,19/12/20 13:16:12,47.811,Devices!A2:F2,7,23.454,73257,0,358263.1168,28.0,85.0,#N/A
9279204,19/12/20 13:16:13,47.827,Devices!A2:F2,7,23.452,73262,0,358264.886,28.0,85.0,#N/A
9279217,19/12/20 13:16:14,47.843,Devices!A2:F2,7,23.453,73262,0,358247.1486,28.0,85.0,#N/A
9279225,19/12/20 13:16:15,47.860,Devices!A2:F2,7,23.451,73256,0,358262.2095,28.0,85.0,#N/A
9279234,19/12/20 13:16:16,47.877,Devices!A2:F2,7,23.455,73256,0,358259.0527,28.0,85.0,#N/A
9279239,19/12/20 13:16:17,47.893,Devices!A2:F2,7,23.453,73256,0,358260.944,28.0,85.0,#N/A
9279247,19/12/20 13:16:18,47.910,Devices!A2:F2,7,23.451,73262,0,358243.8888,28.0,85.0,#N/A
9279257,19/12/20 13:16:19,47.927,Devices!A2:F2,7,23.45,73258,0,358261.0153,28.0,85.0,#N/A
9279267,19/12/20 13:16:20,47.944,Devices!A2:F2,7,23.45,73256,0,358266.7904,28.0,85.0,#N/A
9279275,19/12/20 13:16:21,47.961,Devices!A2:F2,7,23.448,73263,0,358268.9059,28.0,85.0,#N/A
9279281,19/12/20 13:16:22,47.977,Devices!A2:F2,7,23.455,73254,0,358253.7429,28.0,85.0,#N/A
9279291,19/12/20 13:16:23,47.993,Devices!A2:F2,7,23.455,73253,0,358248.2536,28.0,85.0,#N/A
9279299,19/12/20 13:16:24,48.010,Devices!A2:F2,7,23.453,73256,0,358246.459,28.0,85.0,#N/A
9279307,19/12/20 13:16:25,48.027,Devices!A2:F2,7,23.448,73256,0,358254.942,28.0,85.0,#N/A
9279315,19/12/20 13:16:26,48.043,Devices!A2:F2,7,23.45,73249,0,358251.6236,28.0,85.0,#N/A
9279322,19/12/20 13:16:27,48.060,Devices!A2:F2,7,23.454,73246,0,358248.7624,28.0,85.0,#N/A
9279331,19/12/20 13:16:28,48.077,Devices!A2:F2,7,23.447,73252,0,358250.2223,28.0,85.0,#N/A
9279339,19/12/20 13:16:29,48.094,Devices!A2:F2,7,23.45,73253,0,358250.6397,28.0,85.0,#N/A
9279340,19/12/20 13:16:30,48.110,Devices!A2:F2,7,23.453,73255,0,358238.3454,28.0,85.0,#N/A
9279348,19/12/20 13:16:31,48.127,Devices!A2:F2,7,23.457,73260,0,358246.3452,28.0,85.0,#N/A
9279359,19/12/20 13:16:32,48.144,Devices!A2:F2,7,23.456,73255,0,358246.8421,28.0,85.0,#N/A
9279367,19/12/20 13:16:33,48.160,Devices!A2:F2,7,23.455,73251,0,358251.1336,28.0,85.0,#N/A
9279376,19/12/20 13:16:34,48.177,Devices!A2:F2,7,23.454,73258,0,358255.3046,28.0,85.0,#N/A
9279380,19/12/20 13:16:35,48.193,Devices!A2:F2,7,23.456,73245,0,358240.301,28.0,85.0,#N/A
9279393,19/12/20 13:16:36,48.210,Devices!A2:F2,7,23.458,73249,0,358260.4049,28.0,85.0,#N/A
9279403,19/12/20 13:16:37,48.227,Devices!A2:F2,7,23.45,73255,0,358252.9137,28.0,85.0,#N/A
9279407,19/12/20 13:16:38,48.244,Devices!A2:F2,7,23.451,73254,0,358264.2111,28.0,85.0,#N/A
9279412,19/12/20 13:16:39,48.260,Devices!A2:F2,7,23.455,73253,0,358244.1293,28.0,85.0,#N/A
9279421,19/12/20 13:16:40,48.277,Devices!A2:F2,7,23.451,73248,0,358238.2336,28.0,85.0,#N/A
9279433,19/12/20 13:16:41,48.294,Devices!A2:F2,7,23.455,73255,0,358251.9224,28.0,85.0,#N/A
9279443,19/12/20 13:16:42,48.311,Devices!A2:F2,7,23.456,73253,0,358248.1623,28.0,85.0,#N/A
9279446,19/12/20 13:16:43,48.327,Devices!A2:F2,7,23.452,73251,0,358254.6302,28.0,85.0,#N/A
9279458,19/12/20 13:16:44,48.343,Devices!A2:F2,7,23.456,73249,0,358251.0058,28.0,85.0,#N/A
9279465,19/12/20 13:16:45,48.360,Devices!A2:F2,7,23.454,73252,0,358253.4783,28.0,85.0,#N/A
9279469,19/12/20 13:16:46,48.377,Devices!A2:F2,7,23.453,73249,0,358255.4191,28.0,85.0,#N/A
9279480,19/12/20 13:16:47,48.393,Devices!A2:F2,7,23.448,73254,0,358256.3579,28.0,85.0,#N/A
9279489,19/12/20 13:16:48,48.410,Devices!A2:F2,7,23.454,73253,0,358251.086,28.0,85.0,#N/A
9279493,19/12/20 13:16:49,48.427,Devices!A2:F2,7,23.454,73246,0,358233.4687,28.0,85.0,#N/A
9279500,19/12/20 13:16:50,48.443,Devices!A2:F2,7,23.454,73241,0,358228.5932,28.0,85.0,#N/A
9279515,19/12/20 13:16:51,48.460,Devices!A2:F2,7,23.454,73249,0,358239.4963,28.0,85.0,#N/A
9279516,19/12/20 13:16:52,48.477,Devices!A2:F2,7,23.455,73247,0,358228.8094,28.0,85.0,#N/A
9279525,19/12/20 13:16:53,48.494,Devices!A2:F2,7,23.452,73245,0,358245.1002,28.0,85.0,#N/A
9279533,19/12/20 13:16:54,48.510,Devices!A2:F2,7,23.457,73248,0,358232.4277,28.0,85.0,#N/A
9279541,19/12/20 13:16:55,48.527,Devices!A2:F2,7,23.449,73242,0,358260.5465,28.0,85.0,#N/A
9279549,19/12/20 13:16:56,48.544,Devices!A2:F2,7,23.45,73246,0,358244.6729,28.0,85.0,#N/A
9279560,19/12/20 13:16:57,48.561,Devices!A2:F2,7,23.453,73253,0,358256.709,28.0,85.0,#N/A
9279569,19/12/20 13:16:58,48.577,Devices!A2:F2,7,23.452,73245,0,358235.5302,28.0,85.0,#N/A
9279575,19/12/20 13:16:59,48.594,Devices!A2:F2,7,23.45,73249,0,358245.8521,28.0,85.0,#N/A
9279581,19/12/20 13:17:00,48.610,Devices!A2:F2,7,23.454,73245,0,358241.1134,28.0,85.0,#N/A
9279588,19/12/20 13:17:01,48.627,Devices!A2:F2,7,23.452,73239,0,358239.3417,28.0,85.0,#N/A
9279597,19/12/20 13:17:02,48.643,Devices!A2:F2,7,23.455,73249,0,358235.0099,28.0,85.0,#N/A
9279606,19/12/20 13:17:03,48.660,Devices!A2:F2,7,23.454,73251,0,358233.4777,28.0,85.0,#N/A
9279617,19/12/20 13:17:04,48.677,Devices!A2:F2,7,23.453,73244,0,358230.3732,28.0,85.0,#N/A
9279620,19/12/20 13:17:05,48.694,Devices!A2:F2,7,23.452,73243,0,358236.0906,28.0,85.0,#N/A
9279631,19/12/20 13:17:06,48.710,Devices!A2:F2,7,23.454,73244,0,358226.3444,28.0,85.0,#N/A
9279637,19/12/20 13:17:07,48.727,Devices!A2:F2,7,23.454,73244,0,358222.1365,28.0,85.0,#N/A
9279647,19/12/20 13:17:08,48.744,Devices!A2:F2,7,23.457,73248,0,358234.3989,28.0,85.0,#N/A
9279655,19/12/20 13:17:09,48.760,Devices!A2:F2,7,23.453,73244,0,358236.1732,28.0,85.0,#N/A
9279661,19/12/20 13:17:10,48.777,Devices!A2:F2,7,23.459,73243,0,358219.0096,28.0,85.0,#N/A
9279671,19/12/20 13:17:11,48.793,Devices!A2:F2,7,23.455,73240,0,358230.6186,28.0,85.0,#N/A
9279678,19/12/20 13:17:12,48.810,Devices!A2:F2,7,23.453,73239,0,358219.3376,28.0,85.0,#N/A
9279686,19/12/20 13:17:13,48.827,Devices!A2:F2,7,23.454,73242,0,358232.4482,28.0,85.0,#N/A
9279696,19/12/20 13:17:14,48.843,Devices!A2:F2,7,23.455,73241,0,358220.7267,28.0,85.0,#N/A
9279702,19/12/20 13:17:15,48.860,Devices!A2:F2,7,23.458,73235,0,358217.6634,28.0,85.0,#N/A
9279709,19/12/20 13:17:16,48.877,Devices!A2:F2,7,23.453,73246,0,358228.8462,28.0,85.0,#N/A
9279716,19/12/20 13:17:17,48.894,Devices!A2:F2,7,23.451,73236,0,358233.477,28.0,85.0,#N/A
9279724,19/12/20 13:17:18,48.910,Devices!A2:F2,7,23.45,73234,0,358230.5824,28.0,85.0,#N/A
9279733,19/12/20 13:17:19,48.927,Devices!A2:F2,7,23.453,73248,0,358229.0462,28.0,85.0,#N/A
9279743,19/12/20 13:17:20,48.944,Devices!A2:F2,7,23.459,73240,0,358223.8261,28.0,85.0,#N/A
9279750,19/12/20 13:17:21,48.960,Devices!A2:F2,7,23.45,73234,0,358218.005,28.0,85.0,#N/A
9279756,19/12/20 13:17:22,48.976,Devices!A2:F2,7,23.453,73233,0,358206.1948,28.0,85.0,#N/A
9279765,19/12/20 13:17:23,48.993,Devices!A2:F2,7,23.45,73242,0,358228.4677,28.0,85.0,#N/A
9279774,19/12/20 13:17:24,49.010,Devices!A2:F2,7,23.455,73234,0,358218.349,28.0,85.0,#N/A
9279782,19/12/20 13:17:25,49.027,Devices!A2:F2,7,23.453,73242,0,358235.1255,28.0,85.0,#N/A
9279793,19/12/20 13:17:26,49.044,Devices!A2:F2,7,23.454,73238,0,358230.2741,28.0,85.0,#N/A
9279799,19/12/20 13:17:27,49.060,Devices!A2:F2,7,23.453,73242,0,358215.3632,28.0,85.0,#N/A
9279806,19/12/20 13:17:28,49.077,Devices!A2:F2,7,23.447,73239,0,358228.3565,28.0,85.0,#N/A
9279815,19/12/20 13:17:29,49.094,Devices!A2:F2,7,23.452,73242,0,358232.2986,28.0,85.0,#N/A
9279824,19/12/20 13:17:30,49.111,Devices!A2:F2,7,23.454,73241,0,358218.1848,28.0,85.0,#N/A
9279830,19/12/20 13:17:31,49.127,Devices!A2:F2,7,23.45,73237,0,358219.5564,28.0,85.0,#N/A
9279836,19/12/20 13:17:32,49.143,Devices!A2:F2,7,23.448,73239,0,358202.5397,28.0,85.0,#N/A
9279847,19/12/20 13:17:33,49.160,Devices!A2:F2,7,23.459,73240,0,358215.7324,28.0,85.0,#N/A
9279854,19/12/20 13:17:34,49.177,Devices!A2:F2,7,23.455,73239,0,358211.9065,28.0,85.0,#N/A
9279862,19/12/20 13:17:35,49.193,Devices!A2:F2,7,23.452,73240,0,358222.7268,28.0,85.0,#N/A
9279871,19/12/20 13:17:36,49.210,Devices!A2:F2,7,23.455,73234,0,358214.3485,28.0,85.0,#N/A
9279881,19/12/20 13:17:37,49.227,Devices!A2:F2,7,23.459,73240,0,358219.7836,28.0,85.0,#N/A
9279889,19/12/20 13:17:38,49.244,Devices!A2:F2,7,23.45,73234,0,358222.2349,28.0,85.0,#N/A
9279894,19/12/20 13:17:39,49.260,Devices!A2:F2,7,23.451,73238,0,358214.7376,28.0,85.0,#N/A
9279901,19/12/20 13:17:40,49.277,Devices!A2:F2,7,23.456,73238,0,358215.8576,28.0,85.0,#N/A
9279909,19/12/20 13:17:41,49.294,Devices!A2:F2,7,23.453,73238,0,358221.5715,28.0,85.0,#N/A
9279921,19/12/20 13:17:42,49.311,Devices!A2:F2,7,23.451,73233,0,358220.6881,28.0,85.0,#N/A
9279924,19/12/20 13:17:43,49.327,Devices!A2:F2,7,23.452,73226,0,358218.0704,28.0,85.0,#N/A
9279933,19/12/20 13:17:44,49.344,Devices!A2:F2,7,23.453,73234,0,358215.9328,28.0,85.0,#N/A
9279942,19/12/20 13:17:45,49.360,Devices!A2:F2,7,23.448,73233,0,358221.9908,28.0,85.0,#N/A
9279951,19/12/20 13:17:46,49.377,Devices!A2:F2,7,23.454,73235,0,358216.4954,28.0,85.0,#N/A
9279956,19/12/20 13:17:47,49.393,Devices!A2:F2,7,23.452,73230,0,358217.124,28.0,85.0,#N/A
9279965,19/12/20 13:17:48,49.410,Devices!A2:F2,7,23.45,73238,0,358202.8304,28.0,85.0,#N/A
9279975,19/12/20 13:17:49,49.427,Devices!A2:F2,7,23.454,73242,0,358216.5645,28.0,85.0,#N/A
9279983,19/12/20 13:17:50,49.444,Devices!A2:F2,7,23.451,73234,0,358221.0218,28.0,85.0,#N/A
9279990,19/12/20 13:17:51,49.460,Devices!A2:F2,7,23.451,73232,0,358211.1887,28.0,85.0,#N/A
9279999,19/12/20 13:17:52,49.477,Devices!A2:F2,7,23.455,73232,0,358223.8401,28.0,85.0,#N/A
9280007,19/12/20 13:17:53,49.494,Devices!A2:F2,7,23.456,73233,0,358217.6957,28.0,85.0,#N/A
9280018,19/12/20 13:17:54,49.510,Devices!A2:F2,7,23.453,73238,0,358224.7995,28.0,85.0,#N/A
9280021,19/12/20 13:17:55,49.526,Devices!A2:F2,7,23.453,73233,0,358213.7002,28.0,85.0,#N/A
9280031,19/12/20 13:17:56,49.543,Devices!A2:F2,7,23.455,73232,0,358212.2518,28.0,85.0,#N/A
9280038,19/12/20 13:17:57,49.560,Devices!A2:F2,7,23.452,73231,0,358207.0969,28.0,85.0,#N/A
9280048,19/12/20 13:17:58,49.577,Devices!A2:F2,7,23.449,73231,0,358222.3122,28.0,85.0,#N/A
9280056,19/12/20 13:17:59,49.594,Devices!A2:F2,7,23.451,73233,0,358220.7387,28.0,85.0,#N/A
9280061,19/12/20 13:18:00,49.610,Devices!A2:F2,7,23.453,73228,0,358214.9519,28.0,85.0,#N/A
9280071,19/12/20 13:18:01,49.627,Devices!A2:F2,7,23.455,73237,0,358209.2876,28.0,85.0,#N/A
9280080,19/12/20 13:18:02,49.644,Devices!A2:F2,7,23.456,73233,0,358208.5716,28.0,85.0,#N/A
9280089,19/12/20 13:18:03,49.661,Devices!A2:F2,7,23.451,73243,0,358209.076,28.0,85.0,#N/A
9280094,19/12/20 13:18:04,49.677,Devices!A2:F2,7,23.451,73237,0,358212.7883,28.0,85.0,#N/A
9280103,19/12/20 13:18:05,49.693,Devices!A2:F2,7,23.457,73233,0,358207.7425,28.0,85.0,#N/A
9280114,19/12/20 13:18:06,49.710,Devices!A2:F2,7,23.459,73234,0,358213.7345,28.0,85.0,#N/A
9280121,19/12/20 13:18:07,49.727,Devices!A2:F2,7,23.453,73235,0,358216.8306,28.0,85.0,#N/A
9280125,19/12/20 13:18:08,49.743,Devices!A2:F2,7,23.455,73232,0,358205.8541,28.0,85.0,#N/A
9280133,19/12/20 13:18:09,49.760,Devices!A2:F2,7,23.448,73230,0,358214.9607,28.0,85.0,#N/A
9280144,19/12/20 13:18:10,49.777,Devices!A2:F2,7,23.454,73233,0,358209.4504,28.0,85.0,#N/A
9280153,19/12/20 13:18:11,49.794,Devices!A2:F2,7,23.453,73228,0,358220.5237,28.0,85.0,#N/A
9280158,19/12/20 13:18:12,49.810,Devices!A2:F2,7,23.448,73230,0,358213.6978,28.0,85.0,#N/A
9280166,19/12/20 13:18:13,49.827,Devices!A2:F2,7,23.459,73231,0,358213.8151,28.0,85.0,#N/A
9280176,19/12/20 13:18:14,49.844,Devices!A2:F2,7,23.454,73232,0,358198.0201,28.0,85.0,#N/A
9280186,19/12/20 13:18:15,49.860,Devices!A2:F2,7,23.452,73230,0,358218.7034,28.0,85.0,#N/A
9280189,19/12/20 13:18:16,49.877,Devices!A2:F2,7,23.458,73233,0,358203.3938,28.0,85.0,#N/A
